"age";"job";"marital";"education";"default";"balance";"housing";"loan";"contact";"day";"month";"duration";"campaign";"pdays";"previous";"poutcome";"y"
23;"technician";"single";"secondary";"no";356;"yes";"no";"cellular";18;"may";224;2;356;2;"failure";"no"
27;"management";"single";"tertiary";"no";438;"yes";"no";"cellular";18;"may";10;5;-1;0;"unknown";"no"
25;"management";"married";"tertiary";"no";-242;"yes";"yes";"cellular";18;"may";600;4;332;4;"other";"yes"
48;"services";"divorced";"secondary";"no";-203;"yes";"no";"cellular";18;"may";156;5;297;1;"other";"no"
30;"services";"married";"secondary";"no";1256;"yes";"no";"cellular";18;"may";123;3;-1;0;"unknown";"no"
39;"blue-collar";"single";"primary";"no";656;"yes";"no";"cellular";18;"may";190;6;-1;0;"unknown";"no"
33;"services";"divorced";"secondary";"no";90;"yes";"no";"cellular";18;"may";114;2;-1;0;"unknown";"no"
45;"admin.";"divorced";"secondary";"no";2353;"yes";"no";"cellular";18;"may";435;7;74;3;"success";"no"
38;"services";"divorced";"secondary";"no";49;"yes";"no";"cellular";18;"may";43;1;367;2;"success";"no"
37;"management";"divorced";"tertiary";"no";1170;"yes";"yes";"cellular";18;"may";106;1;-1;0;"unknown";"no"
52;"blue-collar";"married";"secondary";"no";-194;"yes";"no";"cellular";18;"may";326;1;-1;0;"unknown";"no"
33;"management";"single";"tertiary";"no";2294;"yes";"no";"cellular";18;"may";81;1;178;1;"other";"no"
43;"services";"married";"secondary";"no";43;"yes";"no";"cellular";18;"may";199;1;-1;0;"unknown";"no"
30;"management";"single";"secondary";"no";-383;"yes";"no";"cellular";18;"may";170;1;-1;0;"unknown";"no"
32;"blue-collar";"married";"primary";"no";268;"yes";"yes";"cellular";18;"may";189;1;-1;0;"unknown";"no"
27;"management";"single";"tertiary";"no";2802;"yes";"no";"cellular";18;"may";84;1;-1;0;"unknown";"no"
29;"technician";"single";"tertiary";"no";615;"yes";"no";"cellular";18;"may";373;1;-1;0;"unknown";"yes"
36;"services";"divorced";"secondary";"no";3;"yes";"no";"cellular";18;"may";15;8;-1;0;"unknown";"no"
28;"management";"married";"tertiary";"no";1480;"yes";"no";"cellular";18;"may";143;1;-1;0;"unknown";"no"
31;"management";"single";"tertiary";"no";518;"yes";"no";"cellular";18;"may";399;1;-1;0;"unknown";"no"
37;"blue-collar";"divorced";"primary";"no";117;"yes";"no";"cellular";18;"may";125;3;350;4;"failure";"no"
31;"admin.";"single";"secondary";"no";1129;"yes";"no";"cellular";18;"may";145;3;-1;0;"unknown";"no"
38;"blue-collar";"divorced";"secondary";"no";-138;"yes";"no";"cellular";18;"may";644;1;-1;0;"unknown";"no"
29;"blue-collar";"single";"secondary";"no";391;"yes";"no";"cellular";18;"may";166;1;-1;0;"unknown";"no"
31;"services";"single";"secondary";"no";91;"yes";"no";"cellular";18;"may";111;2;-1;0;"unknown";"no"
33;"blue-collar";"single";"secondary";"no";-38;"yes";"no";"cellular";18;"may";184;1;-1;0;"unknown";"no"
38;"services";"married";"unknown";"no";15;"yes";"no";"cellular";18;"may";233;1;-1;0;"unknown";"no"
55;"retired";"divorced";"tertiary";"no";0;"no";"no";"cellular";18;"may";616;1;370;1;"success";"yes"
32;"admin.";"single";"secondary";"no";92;"yes";"no";"cellular";18;"may";110;1;315;2;"failure";"no"
30;"blue-collar";"divorced";"primary";"no";53;"yes";"no";"cellular";18;"may";116;1;-1;0;"unknown";"no"
35;"blue-collar";"single";"primary";"no";-4;"yes";"no";"cellular";18;"may";178;1;-1;0;"unknown";"no"
25;"blue-collar";"single";"secondary";"no";217;"yes";"no";"cellular";18;"may";504;1;-1;0;"unknown";"yes"
29;"management";"single";"tertiary";"no";797;"yes";"no";"cellular";18;"may";334;2;-1;0;"unknown";"no"
30;"self-employed";"single";"unknown";"no";-142;"yes";"no";"cellular";18;"may";144;1;-1;0;"unknown";"no"
38;"admin.";"single";"secondary";"no";144;"yes";"no";"cellular";18;"may";177;1;-1;0;"unknown";"no"
32;"admin.";"single";"secondary";"no";3950;"yes";"no";"cellular";18;"may";232;1;178;1;"success";"no"
30;"blue-collar";"single";"secondary";"no";327;"yes";"no";"telephone";18;"may";21;2;-1;0;"unknown";"no"
25;"technician";"married";"tertiary";"no";839;"yes";"no";"cellular";18;"may";700;3;-1;0;"unknown";"yes"
34;"management";"single";"tertiary";"no";138;"yes";"no";"cellular";18;"may";191;5;-1;0;"unknown";"no"
29;"blue-collar";"single";"secondary";"no";922;"yes";"no";"cellular";18;"may";72;1;-1;0;"unknown";"no"
42;"self-employed";"divorced";"secondary";"no";35;"yes";"yes";"cellular";18;"may";163;1;-1;0;"unknown";"no"
32;"blue-collar";"single";"secondary";"no";1670;"yes";"no";"cellular";18;"may";183;1;-1;0;"unknown";"no"
24;"technician";"single";"tertiary";"no";10;"yes";"no";"cellular";18;"may";78;2;367;2;"other";"no"
30;"admin.";"single";"secondary";"no";219;"yes";"yes";"cellular";18;"may";91;6;-1;0;"unknown";"no"
26;"blue-collar";"married";"secondary";"no";697;"yes";"no";"cellular";18;"may";253;2;-1;0;"unknown";"no"
24;"services";"married";"secondary";"no";1354;"yes";"yes";"cellular";18;"may";239;2;-1;0;"unknown";"no"
39;"blue-collar";"divorced";"unknown";"no";463;"yes";"no";"cellular";18;"may";169;1;-1;0;"unknown";"no"
31;"blue-collar";"single";"primary";"no";2369;"yes";"no";"cellular";18;"may";87;1;-1;0;"unknown";"no"
34;"blue-collar";"single";"unknown";"no";-90;"yes";"no";"cellular";18;"may";20;1;370;1;"failure";"no"
26;"blue-collar";"single";"primary";"no";37;"yes";"no";"cellular";18;"may";121;5;-1;0;"unknown";"no"
48;"blue-collar";"single";"unknown";"no";428;"yes";"no";"cellular";18;"may";127;1;-1;0;"unknown";"no"
30;"self-employed";"married";"tertiary";"no";163;"yes";"no";"cellular";18;"may";149;1;362;8;"other";"no"
33;"management";"married";"secondary";"no";180;"yes";"no";"cellular";18;"may";37;2;-1;0;"unknown";"no"
47;"blue-collar";"married";"primary";"no";2269;"yes";"no";"cellular";18;"may";132;1;279;2;"failure";"no"
27;"services";"single";"secondary";"no";261;"yes";"yes";"cellular";18;"may";113;1;-1;0;"unknown";"no"
30;"management";"divorced";"tertiary";"no";726;"yes";"no";"cellular";18;"may";24;1;-1;0;"unknown";"no"
36;"housemaid";"single";"secondary";"no";1015;"yes";"no";"cellular";18;"may";1008;1;347;2;"success";"yes"
32;"admin.";"married";"secondary";"no";3540;"yes";"no";"cellular";18;"may";213;1;178;1;"failure";"no"
33;"technician";"single";"unknown";"no";135;"yes";"no";"cellular";18;"may";153;1;-1;0;"unknown";"no"
31;"technician";"single";"tertiary";"no";-162;"yes";"no";"cellular";18;"may";380;1;-1;0;"unknown";"no"
28;"technician";"single";"tertiary";"no";1080;"yes";"no";"cellular";18;"may";192;1;-1;0;"unknown";"no"
30;"technician";"single";"secondary";"no";963;"yes";"no";"cellular";18;"may";66;1;-1;0;"unknown";"no"
30;"blue-collar";"married";"secondary";"no";-135;"yes";"no";"cellular";18;"may";57;1;-1;0;"unknown";"no"
27;"blue-collar";"married";"unknown";"no";409;"yes";"no";"cellular";18;"may";525;1;-1;0;"unknown";"yes"
23;"blue-collar";"single";"unknown";"no";817;"yes";"no";"cellular";18;"may";123;1;-1;0;"unknown";"no"
29;"blue-collar";"married";"secondary";"no";275;"yes";"no";"cellular";18;"may";180;1;-1;0;"unknown";"no"
33;"technician";"single";"secondary";"no";315;"yes";"no";"cellular";18;"may";179;3;374;2;"other";"no"
27;"blue-collar";"single";"primary";"no";409;"yes";"no";"cellular";18;"may";276;4;301;2;"success";"no"
29;"technician";"single";"secondary";"no";468;"yes";"no";"cellular";18;"may";37;1;370;3;"failure";"no"
27;"blue-collar";"single";"secondary";"no";381;"yes";"no";"cellular";18;"may";143;1;-1;0;"unknown";"no"
25;"services";"single";"secondary";"no";1119;"yes";"no";"cellular";18;"may";1063;1;-1;0;"unknown";"yes"
24;"admin.";"single";"secondary";"no";3505;"yes";"no";"cellular";18;"may";317;1;355;1;"other";"no"
29;"services";"single";"secondary";"no";40;"yes";"no";"cellular";18;"may";105;1;355;2;"failure";"no"
32;"blue-collar";"single";"primary";"no";12198;"yes";"no";"cellular";18;"may";178;1;-1;0;"unknown";"yes"
31;"management";"single";"tertiary";"no";-234;"yes";"no";"cellular";18;"may";124;1;-1;0;"unknown";"no"
34;"management";"single";"unknown";"no";6013;"yes";"no";"cellular";18;"may";612;1;-1;0;"unknown";"yes"
29;"self-employed";"single";"tertiary";"no";476;"yes";"no";"cellular";18;"may";427;1;-1;0;"unknown";"yes"
29;"admin.";"single";"tertiary";"no";1501;"yes";"no";"cellular";18;"may";316;1;-1;0;"unknown";"no"
56;"admin.";"single";"secondary";"no";791;"yes";"no";"cellular";18;"may";103;2;-1;0;"unknown";"no"
29;"technician";"single";"secondary";"no";-218;"yes";"no";"cellular";18;"may";73;2;-1;0;"unknown";"no"
35;"management";"divorced";"unknown";"no";1043;"yes";"yes";"cellular";18;"may";230;1;-1;0;"unknown";"no"
33;"admin.";"single";"tertiary";"no";235;"yes";"no";"cellular";18;"may";525;1;-1;0;"unknown";"yes"
30;"blue-collar";"single";"unknown";"no";694;"yes";"yes";"cellular";18;"may";599;1;306;4;"success";"no"
38;"entrepreneur";"married";"tertiary";"no";170;"yes";"no";"cellular";18;"may";442;1;-1;0;"unknown";"yes"
45;"technician";"divorced";"secondary";"no";-357;"yes";"yes";"cellular";18;"may";618;1;355;2;"failure";"yes"
24;"blue-collar";"single";"secondary";"no";-287;"yes";"no";"cellular";18;"may";504;1;-1;0;"unknown";"no"
45;"unemployed";"single";"secondary";"no";382;"yes";"yes";"cellular";18;"may";182;1;-1;0;"unknown";"no"
27;"technician";"divorced";"secondary";"no";21;"yes";"no";"cellular";18;"may";336;1;356;1;"failure";"no"
53;"blue-collar";"married";"primary";"no";273;"yes";"no";"cellular";18;"may";248;1;279;2;"failure";"no"
40;"blue-collar";"single";"unknown";"no";1074;"yes";"no";"cellular";18;"may";504;1;-1;0;"unknown";"no"
26;"blue-collar";"single";"secondary";"no";0;"yes";"no";"cellular";18;"may";82;4;-1;0;"unknown";"no"
36;"services";"single";"secondary";"no";165;"yes";"no";"cellular";18;"may";182;2;-1;0;"unknown";"no"
21;"student";"single";"tertiary";"no";2764;"yes";"no";"cellular";18;"may";78;2;354;2;"failure";"no"
30;"blue-collar";"married";"primary";"no";-5;"yes";"no";"cellular";18;"may";518;2;-1;0;"unknown";"no"
47;"technician";"married";"secondary";"no";536;"yes";"no";"cellular";18;"may";778;2;336;2;"success";"no"
39;"services";"single";"primary";"no";471;"yes";"no";"cellular";18;"may";61;4;362;1;"failure";"no"
28;"student";"single";"tertiary";"no";385;"yes";"no";"telephone";18;"may";203;5;-1;0;"unknown";"no"
26;"blue-collar";"married";"primary";"no";595;"yes";"yes";"cellular";18;"may";222;3;-1;0;"unknown";"no"
28;"management";"single";"tertiary";"no";-386;"yes";"no";"cellular";18;"may";59;2;-1;0;"unknown";"no"
30;"blue-collar";"single";"secondary";"no";2145;"yes";"no";"cellular";18;"may";727;2;-1;0;"unknown";"yes"
26;"blue-collar";"single";"secondary";"no";154;"yes";"no";"cellular";18;"may";1010;2;356;2;"failure";"no"
31;"services";"single";"unknown";"no";919;"yes";"no";"cellular";18;"may";180;2;-1;0;"unknown";"no"
27;"technician";"single";"secondary";"no";2293;"yes";"no";"cellular";18;"may";317;3;364;1;"other";"no"
35;"entrepreneur";"single";"tertiary";"no";3302;"yes";"yes";"cellular";18;"may";207;3;-1;0;"unknown";"no"
34;"entrepreneur";"single";"tertiary";"no";1068;"yes";"no";"cellular";18;"may";46;6;378;2;"failure";"no"
36;"admin.";"single";"secondary";"no";319;"yes";"no";"cellular";18;"may";120;2;-1;0;"unknown";"no"
34;"admin.";"single";"tertiary";"no";4254;"yes";"no";"cellular";18;"may";104;3;178;1;"success";"no"
33;"admin.";"married";"secondary";"no";1077;"yes";"no";"cellular";18;"may";432;3;374;3;"other";"no"
44;"admin.";"divorced";"secondary";"no";777;"yes";"no";"cellular";18;"may";517;3;350;2;"failure";"no"
34;"blue-collar";"married";"primary";"no";392;"yes";"no";"cellular";18;"may";180;3;360;1;"failure";"no"
25;"services";"single";"secondary";"no";-371;"yes";"no";"cellular";18;"may";147;2;347;3;"other";"no"
39;"blue-collar";"married";"secondary";"no";161;"yes";"no";"cellular";18;"may";98;2;-1;0;"unknown";"no"
34;"blue-collar";"divorced";"secondary";"no";-301;"yes";"yes";"cellular";18;"may";465;2;-1;0;"unknown";"no"
32;"blue-collar";"married";"primary";"no";-454;"yes";"yes";"cellular";18;"may";801;5;355;2;"failure";"yes"
26;"blue-collar";"single";"secondary";"no";-93;"yes";"no";"cellular";18;"may";599;2;-1;0;"unknown";"no"
50;"technician";"divorced";"secondary";"no";116;"yes";"no";"cellular";18;"may";40;2;321;14;"other";"no"
36;"blue-collar";"married";"secondary";"no";-73;"yes";"yes";"cellular";18;"may";15;8;-1;0;"unknown";"no"
29;"technician";"single";"secondary";"no";577;"yes";"no";"cellular";18;"may";18;4;-1;0;"unknown";"no"
44;"admin.";"married";"secondary";"no";429;"yes";"yes";"cellular";18;"may";35;3;349;32;"failure";"no"
27;"technician";"single";"secondary";"no";598;"yes";"no";"cellular";18;"may";309;2;-1;0;"unknown";"no"
27;"management";"single";"tertiary";"no";574;"yes";"no";"cellular";18;"may";196;3;-1;0;"unknown";"no"
60;"retired";"divorced";"secondary";"no";306;"yes";"no";"cellular";18;"may";76;3;-1;0;"unknown";"no"
34;"admin.";"married";"secondary";"no";1158;"yes";"no";"cellular";18;"may";61;7;-1;0;"unknown";"no"
41;"management";"married";"tertiary";"no";1387;"yes";"no";"cellular";18;"may";154;2;-1;0;"unknown";"no"
57;"blue-collar";"married";"secondary";"no";2058;"yes";"no";"telephone";18;"may";23;2;-1;0;"unknown";"no"
40;"blue-collar";"married";"primary";"no";-35;"yes";"no";"cellular";18;"may";194;3;-1;0;"unknown";"no"
22;"admin.";"single";"secondary";"no";1157;"yes";"yes";"cellular";18;"may";336;2;-1;0;"unknown";"no"
32;"blue-collar";"married";"secondary";"no";-39;"yes";"no";"cellular";18;"may";104;2;-1;0;"unknown";"no"
28;"management";"single";"secondary";"no";1609;"yes";"no";"cellular";18;"may";98;2;315;3;"failure";"no"
46;"entrepreneur";"married";"secondary";"no";145;"yes";"no";"cellular";18;"may";236;3;-1;0;"unknown";"no"
30;"technician";"married";"secondary";"no";33;"yes";"no";"cellular";18;"may";146;2;-1;0;"unknown";"no"
26;"blue-collar";"single";"primary";"no";-887;"yes";"no";"cellular";18;"may";827;2;-1;0;"unknown";"yes"
35;"admin.";"single";"secondary";"no";184;"yes";"no";"cellular";18;"may";181;2;-1;0;"unknown";"no"
40;"admin.";"divorced";"secondary";"no";220;"yes";"no";"cellular";18;"may";197;2;-1;0;"unknown";"no"
44;"technician";"single";"secondary";"no";59;"yes";"no";"cellular";18;"may";9;4;341;19;"failure";"no"
27;"technician";"married";"secondary";"no";267;"yes";"no";"cellular";18;"may";166;4;-1;0;"unknown";"no"
30;"management";"single";"tertiary";"no";264;"yes";"no";"cellular";18;"may";36;2;370;2;"other";"no"
27;"admin.";"single";"primary";"no";528;"yes";"yes";"cellular";18;"may";267;2;311;2;"failure";"no"
52;"blue-collar";"married";"secondary";"no";266;"yes";"no";"cellular";18;"may";87;2;299;3;"other";"no"
31;"services";"single";"secondary";"no";258;"yes";"no";"cellular";18;"may";409;3;-1;0;"unknown";"no"
34;"technician";"married";"secondary";"no";966;"yes";"no";"cellular";18;"may";16;4;273;7;"other";"no"
35;"blue-collar";"divorced";"secondary";"no";164;"yes";"no";"cellular";18;"may";11;5;364;13;"failure";"no"
57;"services";"divorced";"primary";"no";2225;"yes";"no";"cellular";18;"may";8;4;-1;0;"unknown";"no"
27;"blue-collar";"single";"secondary";"no";240;"yes";"no";"cellular";18;"may";166;4;-1;0;"unknown";"no"
38;"admin.";"single";"secondary";"no";1560;"yes";"no";"cellular";18;"may";9;2;178;3;"failure";"no"
28;"blue-collar";"married";"secondary";"no";1072;"yes";"no";"cellular";18;"may";630;2;356;4;"other";"no"
30;"admin.";"married";"secondary";"no";2678;"yes";"no";"cellular";18;"may";23;5;-1;0;"unknown";"no"
35;"admin.";"married";"secondary";"no";10133;"no";"yes";"cellular";18;"may";382;2;-1;0;"unknown";"no"
23;"student";"single";"secondary";"no";234;"yes";"no";"cellular";18;"may";33;5;354;7;"other";"no"
29;"admin.";"single";"secondary";"no";306;"yes";"no";"cellular";18;"may";774;4;-1;0;"unknown";"yes"
30;"services";"divorced";"secondary";"no";1336;"yes";"no";"cellular";18;"may";13;3;355;5;"failure";"no"
30;"admin.";"single";"secondary";"no";3068;"yes";"no";"cellular";18;"may";227;2;-1;0;"unknown";"no"
47;"services";"divorced";"secondary";"no";-1730;"yes";"yes";"cellular";18;"may";178;3;-1;0;"unknown";"no"
54;"retired";"divorced";"secondary";"no";451;"no";"yes";"cellular";18;"may";42;4;280;5;"failure";"no"
34;"technician";"divorced";"secondary";"no";17;"yes";"no";"cellular";18;"may";375;3;-1;0;"unknown";"no"
28;"technician";"single";"secondary";"no";3;"no";"no";"telephone";18;"may";40;8;349;6;"failure";"no"
38;"management";"single";"tertiary";"no";2368;"yes";"no";"cellular";18;"may";241;3;-1;0;"unknown";"no"
28;"blue-collar";"single";"secondary";"no";2528;"yes";"no";"cellular";18;"may";190;8;-1;0;"unknown";"no"
30;"management";"single";"tertiary";"no";2017;"yes";"no";"cellular";18;"may";213;4;-1;0;"unknown";"no"
36;"technician";"single";"secondary";"no";23;"yes";"no";"cellular";18;"may";69;2;333;2;"failure";"no"
37;"blue-collar";"married";"secondary";"no";139;"yes";"no";"cellular";18;"may";412;5;-1;0;"unknown";"no"
36;"blue-collar";"married";"primary";"no";106;"yes";"no";"cellular";18;"may";31;6;-1;0;"unknown";"no"
35;"blue-collar";"single";"secondary";"no";-295;"yes";"yes";"cellular";18;"may";173;2;-1;0;"unknown";"no"
27;"blue-collar";"single";"secondary";"no";2752;"yes";"no";"cellular";18;"may";165;2;-1;0;"unknown";"no"
29;"management";"single";"tertiary";"no";2637;"yes";"no";"cellular";18;"may";179;3;-1;0;"unknown";"no"
30;"technician";"single";"secondary";"no";778;"yes";"no";"cellular";18;"may";22;2;346;2;"failure";"no"
33;"blue-collar";"divorced";"secondary";"no";865;"yes";"no";"cellular";18;"may";158;2;-1;0;"unknown";"no"
27;"blue-collar";"single";"secondary";"no";179;"yes";"no";"cellular";18;"may";74;2;-1;0;"unknown";"no"
43;"services";"single";"secondary";"no";-63;"yes";"no";"cellular";18;"may";92;3;374;1;"other";"no"
35;"management";"single";"tertiary";"no";-292;"yes";"no";"cellular";18;"may";166;2;272;6;"failure";"no"
23;"blue-collar";"single";"secondary";"no";668;"yes";"no";"cellular";18;"may";857;3;-1;0;"unknown";"no"
40;"technician";"married";"tertiary";"no";1034;"yes";"no";"cellular";18;"may";368;2;-1;0;"unknown";"no"
32;"admin.";"single";"unknown";"no";2692;"yes";"no";"cellular";18;"may";99;2;-1;0;"unknown";"no"
25;"blue-collar";"single";"primary";"no";292;"yes";"yes";"cellular";18;"may";1027;2;-1;0;"unknown";"yes"
33;"admin.";"single";"secondary";"no";-371;"yes";"yes";"cellular";18;"may";221;2;350;4;"other";"no"
24;"services";"single";"secondary";"no";1299;"yes";"yes";"cellular";18;"may";113;2;-1;0;"unknown";"no"
25;"blue-collar";"single";"secondary";"no";320;"yes";"no";"cellular";18;"may";549;3;-1;0;"unknown";"no"
32;"management";"married";"tertiary";"no";1041;"yes";"no";"cellular";18;"may";577;2;-1;0;"unknown";"no"
28;"entrepreneur";"single";"tertiary";"no";224;"yes";"no";"cellular";18;"may";567;2;-1;0;"unknown";"no"
27;"unemployed";"single";"secondary";"no";259;"yes";"no";"cellular";18;"may";12;2;-1;0;"unknown";"no"
42;"blue-collar";"married";"primary";"no";1687;"yes";"no";"cellular";18;"may";14;3;178;3;"other";"no"
56;"admin.";"married";"secondary";"no";95;"yes";"no";"cellular";18;"may";428;2;-1;0;"unknown";"no"
40;"technician";"single";"secondary";"no";191;"yes";"no";"cellular";18;"may";19;4;374;1;"other";"no"
34;"blue-collar";"single";"primary";"no";4723;"yes";"no";"cellular";18;"may";350;3;-1;0;"unknown";"no"
29;"entrepreneur";"single";"tertiary";"no";219;"yes";"no";"cellular";18;"may";76;2;356;1;"failure";"no"
30;"retired";"single";"secondary";"no";48;"no";"no";"cellular";18;"may";142;2;300;1;"other";"no"
34;"management";"single";"tertiary";"no";-578;"yes";"no";"cellular";18;"may";767;2;-1;0;"unknown";"yes"
46;"entrepreneur";"divorced";"tertiary";"no";148;"yes";"no";"cellular";18;"may";61;3;350;5;"other";"no"
49;"management";"married";"tertiary";"no";3063;"yes";"no";"cellular";18;"may";68;2;-1;0;"unknown";"no"
33;"blue-collar";"married";"secondary";"no";139;"yes";"yes";"cellular";18;"may";732;2;291;5;"failure";"yes"
22;"management";"single";"tertiary";"no";103;"yes";"no";"cellular";18;"may";130;2;-1;0;"unknown";"no"
32;"technician";"single";"tertiary";"no";2684;"yes";"no";"cellular";18;"may";542;2;-1;0;"unknown";"yes"
25;"management";"married";"tertiary";"no";127;"yes";"no";"cellular";18;"may";695;2;-1;0;"unknown";"no"
31;"technician";"single";"tertiary";"no";-241;"yes";"no";"cellular";18;"may";333;2;355;1;"failure";"no"
33;"blue-collar";"married";"secondary";"no";18;"yes";"no";"cellular";18;"may";312;3;-1;0;"unknown";"no"
33;"technician";"single";"secondary";"no";1279;"yes";"no";"cellular";18;"may";239;2;349;3;"success";"no"
29;"blue-collar";"divorced";"unknown";"no";101;"yes";"no";"cellular";18;"may";295;2;355;4;"failure";"no"
29;"management";"married";"tertiary";"no";318;"yes";"no";"cellular";18;"may";1434;2;356;4;"failure";"no"
37;"admin.";"single";"secondary";"no";16;"no";"no";"cellular";18;"may";488;5;336;2;"failure";"no"
34;"blue-collar";"married";"secondary";"no";355;"yes";"no";"cellular";18;"may";189;3;348;3;"failure";"no"
23;"student";"single";"secondary";"no";2530;"yes";"no";"cellular";18;"may";194;3;364;3;"other";"no"
34;"management";"married";"tertiary";"no";1657;"yes";"no";"cellular";18;"may";566;2;356;4;"failure";"no"
26;"services";"single";"primary";"no";-32;"yes";"no";"cellular";18;"may";486;2;336;6;"other";"no"
30;"management";"married";"tertiary";"no";1814;"yes";"no";"cellular";18;"may";207;4;-1;0;"unknown";"no"
37;"blue-collar";"married";"secondary";"no";-83;"yes";"no";"cellular";18;"may";179;4;-1;0;"unknown";"no"
28;"blue-collar";"married";"primary";"no";519;"yes";"no";"cellular";18;"may";82;9;-1;0;"unknown";"no"
22;"student";"single";"primary";"no";110;"yes";"no";"cellular";18;"may";237;2;-1;0;"unknown";"no"
35;"admin.";"single";"secondary";"no";181;"yes";"no";"cellular";18;"may";217;4;301;1;"failure";"no"
51;"blue-collar";"single";"primary";"no";55;"yes";"no";"cellular";18;"may";351;2;-1;0;"unknown";"no"
33;"management";"single";"secondary";"no";219;"yes";"no";"cellular";18;"may";19;4;-1;0;"unknown";"no"
27;"entrepreneur";"married";"secondary";"no";97;"yes";"yes";"cellular";18;"may";13;3;-1;0;"unknown";"no"
29;"blue-collar";"married";"secondary";"no";1958;"yes";"no";"cellular";18;"may";112;4;349;1;"failure";"no"
34;"admin.";"married";"secondary";"no";393;"yes";"no";"cellular";18;"may";222;4;355;1;"failure";"no"
59;"retired";"divorced";"primary";"no";47;"yes";"no";"telephone";18;"may";110;3;374;1;"failure";"no"
35;"management";"single";"tertiary";"no";9336;"yes";"no";"cellular";18;"may";311;2;-1;0;"unknown";"no"
27;"blue-collar";"single";"secondary";"no";294;"yes";"no";"cellular";18;"may";466;2;-1;0;"unknown";"no"
26;"blue-collar";"single";"secondary";"no";-350;"yes";"no";"cellular";18;"may";80;3;329;3;"failure";"no"
31;"blue-collar";"married";"secondary";"no";512;"yes";"no";"cellular";18;"may";109;2;-1;0;"unknown";"no"
39;"blue-collar";"divorced";"primary";"no";815;"yes";"no";"cellular";18;"may";22;3;-1;0;"unknown";"no"
43;"self-employed";"married";"secondary";"no";487;"yes";"no";"telephone";18;"may";54;2;279;4;"failure";"no"
33;"management";"single";"tertiary";"no";1304;"yes";"no";"cellular";18;"may";536;2;-1;0;"unknown";"yes"
38;"blue-collar";"married";"primary";"no";5643;"yes";"no";"cellular";18;"may";106;2;362;1;"failure";"no"
28;"technician";"single";"secondary";"no";-16;"yes";"no";"cellular";18;"may";251;3;-1;0;"unknown";"no"
45;"admin.";"single";"secondary";"no";2394;"yes";"yes";"telephone";18;"may";895;12;-1;0;"unknown";"no"
30;"blue-collar";"single";"secondary";"no";8950;"yes";"no";"cellular";18;"may";11;4;355;1;"other";"no"
45;"admin.";"married";"secondary";"no";14;"no";"yes";"cellular";18;"may";8;9;353;5;"failure";"no"
30;"services";"single";"secondary";"no";177;"yes";"no";"cellular";18;"may";187;4;356;2;"other";"no"
30;"services";"married";"secondary";"no";1808;"yes";"no";"cellular";18;"may";83;2;-1;0;"unknown";"no"
