"age";"job";"marital";"education";"default";"balance";"housing";"loan";"contact";"day";"month";"duration";"campaign";"pdays";"previous";"poutcome";"y"
53;"housemaid";"divorced";"secondary";"no";120;"no";"no";"unknown";17;"jun";343;2;-1;0;"unknown";"no"
50;"services";"divorced";"tertiary";"no";580;"no";"no";"unknown";17;"jun";88;2;-1;0;"unknown";"no"
25;"technician";"single";"secondary";"no";1116;"no";"yes";"unknown";17;"jun";68;6;-1;0;"unknown";"no"
36;"services";"single";"secondary";"no";398;"yes";"yes";"unknown";17;"jun";77;2;-1;0;"unknown";"no"
35;"blue-collar";"married";"secondary";"no";331;"yes";"no";"unknown";17;"jun";116;3;-1;0;"unknown";"no"
51;"blue-collar";"married";"primary";"no";3942;"yes";"no";"unknown";17;"jun";363;3;-1;0;"unknown";"no"
38;"blue-collar";"married";"primary";"no";7944;"no";"no";"unknown";17;"jun";116;3;-1;0;"unknown";"no"
54;"services";"married";"secondary";"no";468;"no";"no";"unknown";17;"jun";207;3;-1;0;"unknown";"no"
45;"management";"married";"tertiary";"no";3329;"no";"no";"unknown";17;"jun";311;2;-1;0;"unknown";"no"
36;"blue-collar";"married";"secondary";"yes";0;"no";"yes";"unknown";17;"jun";138;5;-1;0;"unknown";"no"
36;"services";"married";"secondary";"no";1981;"no";"no";"unknown";17;"jun";48;2;-1;0;"unknown";"no"
26;"management";"single";"primary";"no";71;"no";"no";"unknown";17;"jun";390;2;-1;0;"unknown";"no"
51;"self-employed";"married";"primary";"no";307;"yes";"yes";"unknown";17;"jun";65;2;-1;0;"unknown";"no"
52;"management";"married";"tertiary";"no";502;"no";"no";"unknown";17;"jun";637;3;-1;0;"unknown";"no"
46;"management";"divorced";"tertiary";"no";25;"no";"no";"unknown";17;"jun";564;2;-1;0;"unknown";"no"
58;"housemaid";"divorced";"primary";"no";57;"no";"no";"unknown";17;"jun";117;3;-1;0;"unknown";"no"
45;"unknown";"married";"unknown";"no";1979;"no";"no";"unknown";17;"jun";76;3;-1;0;"unknown";"no"
27;"blue-collar";"single";"secondary";"no";370;"yes";"no";"unknown";17;"jun";128;21;-1;0;"unknown";"no"
57;"blue-collar";"married";"primary";"no";4073;"no";"no";"unknown";17;"jun";193;3;-1;0;"unknown";"no"
42;"blue-collar";"married";"primary";"no";46;"yes";"no";"unknown";17;"jun";130;6;-1;0;"unknown";"no"
29;"admin.";"single";"secondary";"yes";-95;"yes";"no";"unknown";17;"jun";269;3;-1;0;"unknown";"no"
52;"management";"married";"tertiary";"no";7388;"no";"yes";"unknown";17;"jun";291;2;-1;0;"unknown";"no"
37;"technician";"divorced";"secondary";"no";531;"no";"no";"unknown";17;"jun";150;7;-1;0;"unknown";"no"
48;"management";"married";"tertiary";"no";734;"yes";"no";"unknown";17;"jun";1208;3;-1;0;"unknown";"no"
37;"admin.";"married";"secondary";"no";10465;"no";"no";"unknown";17;"jun";144;6;-1;0;"unknown";"no"
36;"blue-collar";"married";"secondary";"no";2357;"yes";"no";"unknown";17;"jun";228;2;-1;0;"unknown";"no"
24;"technician";"single";"secondary";"no";2355;"yes";"no";"unknown";17;"jun";158;3;-1;0;"unknown";"no"
35;"services";"married";"tertiary";"no";1359;"no";"no";"unknown";17;"jun";585;2;-1;0;"unknown";"no"
39;"management";"divorced";"secondary";"no";51;"no";"no";"unknown";17;"jun";334;2;-1;0;"unknown";"no"
35;"services";"married";"unknown";"no";0;"no";"no";"unknown";17;"jun";229;7;-1;0;"unknown";"no"
46;"retired";"divorced";"secondary";"no";865;"no";"no";"unknown";17;"jun";117;11;-1;0;"unknown";"no"
57;"entrepreneur";"divorced";"tertiary";"no";873;"no";"no";"unknown";17;"jun";441;3;-1;0;"unknown";"no"
36;"blue-collar";"single";"secondary";"no";2596;"no";"no";"unknown";18;"jun";60;6;-1;0;"unknown";"no"
49;"technician";"married";"secondary";"no";662;"no";"no";"unknown";18;"jun";47;2;-1;0;"unknown";"no"
57;"retired";"divorced";"tertiary";"no";5253;"no";"no";"unknown";18;"jun";235;3;-1;0;"unknown";"no"
36;"services";"single";"secondary";"no";9231;"no";"no";"unknown";18;"jun";270;3;-1;0;"unknown";"no"
44;"blue-collar";"married";"primary";"no";0;"no";"no";"unknown";18;"jun";192;5;-1;0;"unknown";"no"
44;"blue-collar";"married";"secondary";"no";0;"no";"no";"unknown";18;"jun";26;7;-1;0;"unknown";"no"
52;"retired";"married";"secondary";"no";424;"no";"no";"unknown";18;"jun";89;3;-1;0;"unknown";"no"
38;"management";"single";"tertiary";"no";0;"no";"no";"unknown";18;"jun";61;7;-1;0;"unknown";"no"
48;"blue-collar";"married";"primary";"no";551;"yes";"yes";"unknown";18;"jun";386;5;-1;0;"unknown";"no"
51;"technician";"married";"secondary";"no";1123;"no";"no";"unknown";18;"jun";54;4;-1;0;"unknown";"no"
49;"housemaid";"married";"primary";"no";434;"yes";"yes";"unknown";18;"jun";272;3;-1;0;"unknown";"no"
46;"blue-collar";"married";"primary";"no";-1;"no";"no";"unknown";18;"jun";35;3;-1;0;"unknown";"no"
40;"technician";"married";"secondary";"no";265;"no";"no";"unknown";18;"jun";1365;4;-1;0;"unknown";"no"
40;"admin.";"single";"secondary";"no";1200;"yes";"no";"unknown";18;"jun";284;8;-1;0;"unknown";"no"
50;"services";"married";"secondary";"no";1134;"no";"no";"unknown";18;"jun";53;2;-1;0;"unknown";"no"
39;"management";"divorced";"tertiary";"no";26;"no";"no";"unknown";18;"jun";311;5;-1;0;"unknown";"no"
48;"admin.";"single";"secondary";"no";1253;"yes";"no";"unknown";18;"jun";245;2;-1;0;"unknown";"no"
46;"unknown";"single";"primary";"no";10;"no";"no";"unknown";18;"jun";64;6;-1;0;"unknown";"no"
45;"admin.";"married";"secondary";"no";231;"yes";"no";"unknown";18;"jun";151;3;-1;0;"unknown";"no"
46;"blue-collar";"married";"primary";"no";557;"no";"no";"unknown";18;"jun";89;1;-1;0;"unknown";"no"
37;"blue-collar";"married";"secondary";"no";1736;"no";"yes";"unknown";18;"jun";66;1;-1;0;"unknown";"no"
40;"self-employed";"married";"secondary";"no";256;"no";"no";"unknown";18;"jun";30;1;-1;0;"unknown";"no"
55;"retired";"married";"secondary";"no";31;"no";"no";"unknown";18;"jun";72;1;-1;0;"unknown";"no"
42;"entrepreneur";"divorced";"secondary";"no";31;"no";"no";"unknown";18;"jun";120;1;-1;0;"unknown";"no"
28;"blue-collar";"married";"secondary";"no";-493;"yes";"no";"unknown";18;"jun";126;4;-1;0;"unknown";"no"
45;"blue-collar";"married";"secondary";"no";103;"no";"no";"unknown";18;"jun";48;1;-1;0;"unknown";"no"
29;"housemaid";"married";"secondary";"no";1104;"yes";"no";"unknown";18;"jun";262;9;-1;0;"unknown";"no"
52;"blue-collar";"married";"secondary";"no";262;"no";"no";"unknown";18;"jun";1062;4;-1;0;"unknown";"no"
37;"services";"single";"secondary";"no";2657;"yes";"no";"unknown";18;"jun";295;1;-1;0;"unknown";"no"
37;"blue-collar";"single";"secondary";"no";415;"no";"no";"unknown";18;"jun";203;1;-1;0;"unknown";"no"
28;"management";"single";"tertiary";"no";2253;"yes";"no";"unknown";18;"jun";906;2;-1;0;"unknown";"no"
49;"management";"married";"primary";"no";1330;"no";"yes";"unknown";18;"jun";37;1;-1;0;"unknown";"no"
42;"services";"married";"secondary";"no";0;"no";"no";"unknown";18;"jun";118;6;-1;0;"unknown";"no"
42;"unknown";"single";"tertiary";"no";2918;"no";"no";"unknown";18;"jun";18;1;-1;0;"unknown";"no"
51;"housemaid";"married";"primary";"no";1093;"no";"yes";"unknown";18;"jun";18;1;-1;0;"unknown";"no"
54;"housemaid";"married";"primary";"no";3151;"no";"no";"unknown";18;"jun";350;7;-1;0;"unknown";"no"
39;"admin.";"married";"secondary";"no";224;"no";"no";"unknown";18;"jun";421;2;-1;0;"unknown";"no"
51;"retired";"married";"primary";"no";67;"no";"no";"unknown";18;"jun";835;1;-1;0;"unknown";"yes"
60;"retired";"married";"primary";"no";0;"no";"no";"unknown";18;"jun";104;1;-1;0;"unknown";"no"
29;"blue-collar";"married";"secondary";"no";-565;"yes";"no";"unknown";18;"jun";164;3;-1;0;"unknown";"no"
38;"services";"married";"secondary";"no";2289;"no";"no";"unknown";18;"jun";89;5;-1;0;"unknown";"no"
39;"self-employed";"single";"tertiary";"no";426;"no";"no";"unknown";18;"jun";1029;1;-1;0;"unknown";"yes"
36;"blue-collar";"married";"tertiary";"no";9;"yes";"no";"unknown";18;"jun";112;3;-1;0;"unknown";"no"
55;"blue-collar";"married";"primary";"no";1101;"no";"no";"unknown";18;"jun";744;3;-1;0;"unknown";"no"
36;"unemployed";"divorced";"secondary";"no";8267;"no";"no";"unknown";18;"jun";321;2;-1;0;"unknown";"no"
37;"management";"married";"tertiary";"no";223;"no";"no";"unknown";18;"jun";24;10;-1;0;"unknown";"no"
48;"admin.";"married";"secondary";"no";1096;"yes";"no";"unknown";18;"jun";213;5;-1;0;"unknown";"no"
37;"blue-collar";"married";"primary";"no";704;"no";"no";"unknown";18;"jun";165;7;-1;0;"unknown";"no"
51;"management";"married";"primary";"no";192;"no";"no";"unknown";18;"jun";129;3;-1;0;"unknown";"no"
51;"services";"divorced";"secondary";"no";9;"no";"no";"unknown";18;"jun";371;2;-1;0;"unknown";"yes"
36;"blue-collar";"married";"primary";"no";1707;"no";"no";"unknown";18;"jun";190;2;-1;0;"unknown";"no"
27;"entrepreneur";"married";"secondary";"no";47;"yes";"no";"unknown";18;"jun";114;4;-1;0;"unknown";"no"
36;"unknown";"married";"secondary";"no";1370;"no";"no";"unknown";18;"jun";221;5;-1;0;"unknown";"no"
33;"management";"single";"tertiary";"no";729;"yes";"yes";"unknown";18;"jun";178;5;-1;0;"unknown";"no"
58;"unemployed";"divorced";"secondary";"no";7798;"no";"no";"unknown";18;"jun";247;5;-1;0;"unknown";"no"
27;"technician";"single";"secondary";"no";629;"yes";"yes";"unknown";18;"jun";680;2;-1;0;"unknown";"no"
56;"blue-collar";"married";"secondary";"no";3760;"no";"no";"unknown";18;"jun";243;3;-1;0;"unknown";"no"
42;"admin.";"divorced";"secondary";"no";0;"yes";"yes";"unknown";18;"jun";185;4;-1;0;"unknown";"no"
32;"services";"married";"secondary";"no";201;"yes";"no";"unknown";18;"jun";110;2;-1;0;"unknown";"no"
26;"admin.";"married";"secondary";"no";416;"yes";"yes";"unknown";18;"jun";172;2;-1;0;"unknown";"no"
25;"services";"single";"unknown";"no";-501;"yes";"yes";"unknown";18;"jun";156;3;-1;0;"unknown";"no"
39;"blue-collar";"married";"secondary";"no";39;"yes";"no";"unknown";18;"jun";34;6;-1;0;"unknown";"no"
42;"blue-collar";"single";"secondary";"no";1279;"yes";"no";"unknown";18;"jun";347;4;-1;0;"unknown";"no"
37;"blue-collar";"married";"secondary";"no";10721;"yes";"no";"unknown";18;"jun";394;3;-1;0;"unknown";"no"
28;"blue-collar";"single";"secondary";"no";975;"yes";"no";"unknown";18;"jun";59;3;-1;0;"unknown";"no"
29;"management";"married";"tertiary";"no";620;"yes";"no";"unknown";18;"jun";72;3;-1;0;"unknown";"no"
50;"admin.";"married";"secondary";"no";311;"yes";"yes";"unknown";18;"jun";417;3;-1;0;"unknown";"no"
48;"management";"single";"tertiary";"no";0;"no";"no";"unknown";18;"jun";96;3;-1;0;"unknown";"no"
27;"admin.";"married";"secondary";"no";-97;"yes";"no";"unknown";18;"jun";1528;2;-1;0;"unknown";"yes"
24;"blue-collar";"married";"secondary";"no";0;"yes";"no";"unknown";18;"jun";154;4;-1;0;"unknown";"no"
48;"admin.";"single";"secondary";"no";479;"yes";"yes";"unknown";18;"jun";533;3;-1;0;"unknown";"no"
46;"management";"single";"tertiary";"no";46;"no";"yes";"unknown";18;"jun";107;1;-1;0;"unknown";"no"
49;"technician";"single";"secondary";"no";1202;"yes";"no";"unknown";18;"jun";122;1;-1;0;"unknown";"no"
48;"blue-collar";"married";"primary";"no";363;"yes";"no";"unknown";18;"jun";257;6;-1;0;"unknown";"no"
44;"blue-collar";"married";"secondary";"no";1147;"yes";"no";"unknown";18;"jun";23;3;-1;0;"unknown";"no"
61;"entrepreneur";"divorced";"secondary";"no";369;"no";"no";"unknown";18;"jun";82;1;-1;0;"unknown";"no"
58;"unknown";"married";"unknown";"no";219;"no";"no";"unknown";18;"jun";55;1;-1;0;"unknown";"no"
43;"services";"divorced";"secondary";"no";62;"no";"no";"unknown";18;"jun";67;1;-1;0;"unknown";"no"
45;"housemaid";"married";"tertiary";"no";143;"no";"no";"unknown";18;"jun";83;1;-1;0;"unknown";"no"
43;"admin.";"married";"unknown";"no";3485;"no";"no";"unknown";18;"jun";113;1;-1;0;"unknown";"no"
58;"retired";"divorced";"primary";"no";97;"no";"no";"unknown";18;"jun";59;1;-1;0;"unknown";"no"
50;"housemaid";"married";"secondary";"no";0;"no";"no";"unknown";18;"jun";551;1;-1;0;"unknown";"no"
43;"management";"married";"tertiary";"no";657;"no";"no";"unknown";18;"jun";367;1;-1;0;"unknown";"no"
59;"management";"divorced";"tertiary";"no";1304;"no";"no";"unknown";18;"jun";220;1;-1;0;"unknown";"no"
56;"entrepreneur";"single";"unknown";"no";2351;"no";"no";"unknown";18;"jun";15;1;-1;0;"unknown";"no"
60;"retired";"married";"secondary";"no";1524;"no";"no";"unknown";18;"jun";173;1;-1;0;"unknown";"no"
58;"housemaid";"married";"primary";"no";0;"no";"no";"unknown";18;"jun";37;1;-1;0;"unknown";"no"
57;"blue-collar";"married";"secondary";"no";773;"yes";"yes";"unknown";18;"jun";97;8;-1;0;"unknown";"no"
42;"housemaid";"married";"secondary";"no";197;"no";"no";"unknown";18;"jun";199;1;-1;0;"unknown";"no"
36;"blue-collar";"married";"secondary";"no";2627;"yes";"no";"unknown";18;"jun";94;1;-1;0;"unknown";"no"
35;"admin.";"married";"secondary";"no";165;"yes";"no";"unknown";18;"jun";272;1;-1;0;"unknown";"no"
37;"blue-collar";"divorced";"secondary";"yes";-689;"no";"no";"unknown";18;"jun";15;1;-1;0;"unknown";"no"
40;"technician";"married";"tertiary";"no";397;"no";"no";"unknown";18;"jun";50;1;-1;0;"unknown";"no"
37;"management";"married";"tertiary";"no";11265;"no";"no";"unknown";18;"jun";417;1;-1;0;"unknown";"no"
55;"management";"married";"secondary";"no";5836;"no";"no";"unknown";18;"jun";192;1;-1;0;"unknown";"no"
36;"management";"single";"tertiary";"no";391;"no";"no";"unknown";18;"jun";443;1;-1;0;"unknown";"no"
37;"student";"married";"unknown";"no";0;"no";"no";"unknown";18;"jun";115;1;-1;0;"unknown";"no"
45;"unknown";"single";"secondary";"no";0;"no";"no";"unknown";18;"jun";1487;1;-1;0;"unknown";"no"
49;"blue-collar";"married";"secondary";"no";1743;"no";"no";"unknown";18;"jun";68;1;-1;0;"unknown";"no"
28;"technician";"divorced";"tertiary";"no";594;"yes";"yes";"unknown";18;"jun";54;3;-1;0;"unknown";"no"
60;"retired";"divorced";"primary";"no";1582;"no";"yes";"unknown";18;"jun";159;1;-1;0;"unknown";"no"
44;"blue-collar";"married";"primary";"no";2791;"no";"no";"unknown";18;"jun";335;1;-1;0;"unknown";"no"
49;"technician";"married";"secondary";"no";997;"no";"no";"unknown";18;"jun";118;1;-1;0;"unknown";"no"
39;"entrepreneur";"married";"tertiary";"no";2310;"yes";"yes";"unknown";18;"jun";104;1;-1;0;"unknown";"no"
37;"technician";"married";"secondary";"yes";0;"no";"no";"unknown";18;"jun";236;1;-1;0;"unknown";"no"
49;"management";"married";"unknown";"no";1401;"no";"no";"unknown";18;"jun";300;1;-1;0;"unknown";"no"
54;"housemaid";"married";"primary";"no";5048;"no";"no";"unknown";18;"jun";163;1;-1;0;"unknown";"no"
48;"management";"married";"tertiary";"yes";0;"no";"yes";"unknown";18;"jun";103;1;-1;0;"unknown";"no"
37;"management";"divorced";"secondary";"no";0;"yes";"no";"unknown";18;"jun";187;1;-1;0;"unknown";"no"
41;"management";"single";"tertiary";"no";11008;"no";"no";"unknown";18;"jun";1540;1;-1;0;"unknown";"yes"
49;"retired";"single";"unknown";"no";332;"no";"no";"unknown";18;"jun";163;2;-1;0;"unknown";"no"
46;"technician";"married";"secondary";"no";179;"no";"yes";"unknown";18;"jun";129;1;-1;0;"unknown";"no"
55;"blue-collar";"married";"primary";"no";761;"no";"no";"unknown";18;"jun";67;1;-1;0;"unknown";"no"
38;"blue-collar";"divorced";"secondary";"no";889;"no";"yes";"unknown";18;"jun";362;1;-1;0;"unknown";"no"
42;"blue-collar";"single";"primary";"no";4930;"no";"no";"unknown";18;"jun";973;1;-1;0;"unknown";"yes"
42;"technician";"married";"secondary";"no";-813;"yes";"no";"unknown";18;"jun";36;4;-1;0;"unknown";"no"
37;"self-employed";"single";"tertiary";"no";2087;"no";"no";"unknown";18;"jun";167;1;-1;0;"unknown";"no"
60;"housemaid";"married";"primary";"no";0;"no";"no";"unknown";18;"jun";138;1;-1;0;"unknown";"no"
59;"retired";"married";"primary";"no";0;"no";"no";"unknown";18;"jun";1009;1;-1;0;"unknown";"no"
47;"retired";"married";"primary";"no";490;"yes";"no";"unknown";18;"jun";55;10;-1;0;"unknown";"no"
48;"retired";"married";"primary";"no";5173;"yes";"no";"unknown";18;"jun";88;8;-1;0;"unknown";"no"
48;"management";"married";"primary";"no";5348;"no";"no";"unknown";18;"jun";105;1;-1;0;"unknown";"no"
37;"technician";"married";"secondary";"no";603;"no";"no";"unknown";18;"jun";339;2;-1;0;"unknown";"no"
36;"services";"single";"secondary";"no";755;"no";"no";"unknown";18;"jun";355;1;-1;0;"unknown";"no"
47;"services";"divorced";"secondary";"no";829;"no";"yes";"unknown";18;"jun";466;2;-1;0;"unknown";"no"
37;"self-employed";"married";"secondary";"no";2235;"no";"no";"unknown";18;"jun";94;1;-1;0;"unknown";"no"
60;"retired";"married";"primary";"no";3;"no";"no";"unknown";18;"jun";227;1;-1;0;"unknown";"no"
38;"student";"single";"unknown";"no";722;"no";"no";"unknown";18;"jun";65;1;-1;0;"unknown";"no"
47;"management";"married";"tertiary";"no";414;"no";"no";"unknown";18;"jun";387;1;-1;0;"unknown";"no"
56;"retired";"divorced";"secondary";"no";389;"yes";"no";"unknown";18;"jun";379;5;-1;0;"unknown";"no"
51;"unknown";"married";"unknown";"no";167;"no";"no";"unknown";18;"jun";205;4;-1;0;"unknown";"no"
37;"services";"married";"unknown";"no";-224;"no";"no";"unknown";18;"jun";332;2;-1;0;"unknown";"no"
48;"blue-collar";"single";"primary";"no";0;"no";"no";"unknown";18;"jun";71;1;-1;0;"unknown";"no"
39;"services";"married";"tertiary";"no";6497;"no";"no";"unknown";18;"jun";567;1;-1;0;"unknown";"no"
44;"blue-collar";"married";"secondary";"no";1025;"yes";"no";"unknown";18;"jun";200;1;-1;0;"unknown";"no"
35;"blue-collar";"married";"unknown";"no";1201;"no";"no";"unknown";18;"jun";537;1;-1;0;"unknown";"yes"
44;"management";"married";"tertiary";"no";17361;"no";"no";"unknown";18;"jun";476;1;-1;0;"unknown";"no"
58;"housemaid";"divorced";"primary";"no";0;"no";"no";"unknown";18;"jun";290;2;-1;0;"unknown";"no"
56;"services";"married";"unknown";"no";616;"no";"no";"unknown";18;"jun";1812;1;-1;0;"unknown";"no"
45;"management";"divorced";"tertiary";"no";959;"no";"no";"unknown";18;"jun";74;1;-1;0;"unknown";"no"
50;"admin.";"married";"secondary";"no";1019;"yes";"no";"unknown";18;"jun";76;1;-1;0;"unknown";"no"
57;"management";"married";"tertiary";"no";1172;"no";"no";"unknown";18;"jun";26;1;-1;0;"unknown";"no"
59;"retired";"married";"secondary";"no";5744;"no";"no";"unknown";18;"jun";632;1;-1;0;"unknown";"no"
58;"management";"married";"tertiary";"no";3768;"yes";"no";"unknown";18;"jun";316;1;-1;0;"unknown";"no"
58;"housemaid";"married";"primary";"no";1274;"no";"no";"unknown";18;"jun";35;7;-1;0;"unknown";"no"
46;"blue-collar";"divorced";"primary";"no";2870;"no";"no";"unknown";18;"jun";52;6;-1;0;"unknown";"no"
50;"services";"married";"secondary";"no";753;"no";"no";"unknown";18;"jun";59;2;-1;0;"unknown";"no"
52;"retired";"married";"primary";"no";9;"no";"no";"unknown";18;"jun";243;1;-1;0;"unknown";"no"
44;"management";"married";"tertiary";"no";2283;"yes";"yes";"unknown";18;"jun";81;2;-1;0;"unknown";"no"
59;"retired";"married";"primary";"no";1245;"no";"no";"unknown";18;"jun";205;2;-1;0;"unknown";"no"
54;"housemaid";"divorced";"primary";"no";1194;"no";"no";"unknown";18;"jun";58;3;-1;0;"unknown";"no"
39;"blue-collar";"married";"primary";"no";-186;"no";"yes";"unknown";18;"jun";320;3;-1;0;"unknown";"no"
48;"admin.";"married";"secondary";"no";17957;"no";"no";"unknown";18;"jun";700;7;-1;0;"unknown";"no"
48;"self-employed";"single";"unknown";"no";0;"no";"no";"unknown";18;"jun";453;1;-1;0;"unknown";"no"
44;"services";"married";"secondary";"no";1872;"yes";"no";"unknown";18;"jun";146;3;-1;0;"unknown";"no"
56;"entrepreneur";"married";"tertiary";"no";773;"no";"no";"unknown";18;"jun";345;1;-1;0;"unknown";"no"
32;"management";"single";"tertiary";"no";7419;"yes";"no";"unknown";18;"jun";248;29;-1;0;"unknown";"no"
53;"blue-collar";"divorced";"secondary";"no";517;"yes";"no";"unknown";18;"jun";188;2;-1;0;"unknown";"no"
36;"admin.";"married";"secondary";"no";90;"no";"no";"unknown";18;"jun";166;3;-1;0;"unknown";"no"
55;"management";"married";"secondary";"no";0;"no";"no";"unknown";18;"jun";324;2;-1;0;"unknown";"no"
44;"blue-collar";"single";"unknown";"no";4330;"no";"no";"unknown";18;"jun";16;9;-1;0;"unknown";"no"
51;"entrepreneur";"single";"secondary";"no";440;"no";"no";"unknown";18;"jun";392;1;-1;0;"unknown";"no"
48;"admin.";"married";"secondary";"no";1800;"yes";"no";"unknown";18;"jun";103;1;-1;0;"unknown";"no"
56;"blue-collar";"divorced";"secondary";"no";486;"yes";"no";"unknown";18;"jun";577;4;-1;0;"unknown";"no"
47;"blue-collar";"single";"unknown";"no";2443;"no";"no";"unknown";18;"jun";422;1;-1;0;"unknown";"no"
53;"self-employed";"married";"tertiary";"no";235;"no";"no";"unknown";18;"jun";112;3;-1;0;"unknown";"no"
47;"unemployed";"married";"primary";"no";0;"no";"no";"unknown";18;"jun";308;1;-1;0;"unknown";"no"
52;"management";"married";"tertiary";"no";1147;"no";"no";"unknown";18;"jun";43;1;-1;0;"unknown";"no"
