"age";"job";"marital";"education";"default";"balance";"housing";"loan";"contact";"day";"month";"duration";"campaign";"pdays";"previous";"poutcome";"y"
28;"blue-collar";"married";"primary";"no";413;"yes";"no";"cellular";22;"jul";443;1;-1;0;"unknown";"no"
33;"management";"married";"tertiary";"no";149;"yes";"yes";"cellular";22;"jul";153;1;-1;0;"unknown";"no"
43;"technician";"married";"primary";"no";2309;"yes";"no";"cellular";22;"jul";578;1;-1;0;"unknown";"no"
58;"management";"married";"tertiary";"no";2183;"yes";"no";"cellular";22;"jul";209;1;-1;0;"unknown";"no"
41;"admin.";"married";"secondary";"no";2993;"yes";"no";"cellular";22;"jul";24;12;-1;0;"unknown";"no"
35;"blue-collar";"married";"secondary";"no";162;"no";"yes";"cellular";22;"jul";675;2;-1;0;"unknown";"no"
41;"management";"divorced";"unknown";"no";465;"yes";"no";"cellular";22;"jul";1508;1;-1;0;"unknown";"yes"
29;"technician";"single";"unknown";"no";0;"no";"yes";"cellular";22;"jul";338;6;-1;0;"unknown";"no"
31;"blue-collar";"single";"secondary";"no";1139;"yes";"no";"cellular";22;"jul";101;1;-1;0;"unknown";"no"
36;"self-employed";"married";"secondary";"no";189;"yes";"no";"cellular";22;"jul";632;1;-1;0;"unknown";"no"
32;"management";"married";"tertiary";"no";423;"no";"no";"cellular";22;"jul";212;17;-1;0;"unknown";"no"
27;"services";"single";"tertiary";"no";9965;"yes";"no";"cellular";22;"jul";662;1;-1;0;"unknown";"no"
28;"management";"single";"tertiary";"no";187;"yes";"no";"cellular";22;"jul";263;2;-1;0;"unknown";"no"
32;"admin.";"married";"secondary";"no";57;"no";"yes";"cellular";22;"jul";50;2;-1;0;"unknown";"no"
57;"technician";"married";"secondary";"no";272;"no";"yes";"telephone";22;"jul";563;1;-1;0;"unknown";"no"
27;"blue-collar";"single";"secondary";"no";-247;"no";"yes";"cellular";22;"jul";264;1;-1;0;"unknown";"no"
51;"blue-collar";"married";"secondary";"no";0;"yes";"yes";"cellular";22;"jul";124;2;-1;0;"unknown";"no"
55;"management";"divorced";"tertiary";"no";3092;"yes";"no";"cellular";22;"jul";165;2;-1;0;"unknown";"no"
52;"entrepreneur";"divorced";"secondary";"no";105;"no";"yes";"telephone";22;"jul";275;4;-1;0;"unknown";"no"
55;"services";"divorced";"secondary";"yes";-404;"yes";"no";"cellular";22;"jul";502;3;-1;0;"unknown";"no"
28;"services";"single";"secondary";"no";47;"no";"no";"cellular";22;"jul";405;2;-1;0;"unknown";"no"
39;"management";"married";"tertiary";"no";-124;"no";"yes";"cellular";22;"jul";182;1;-1;0;"unknown";"no"
45;"admin.";"married";"secondary";"no";644;"no";"yes";"telephone";22;"jul";92;1;-1;0;"unknown";"no"
26;"student";"single";"secondary";"no";141;"no";"no";"cellular";22;"jul";128;1;-1;0;"unknown";"no"
50;"housemaid";"married";"secondary";"no";0;"yes";"no";"cellular";22;"jul";160;1;-1;0;"unknown";"no"
27;"technician";"single";"secondary";"no";285;"no";"no";"cellular";22;"jul";139;1;-1;0;"unknown";"no"
43;"services";"married";"secondary";"no";87;"no";"no";"cellular";22;"jul";183;1;-1;0;"unknown";"no"
35;"services";"married";"secondary";"no";33;"yes";"no";"cellular";22;"jul";181;1;-1;0;"unknown";"no"
48;"services";"single";"primary";"no";204;"yes";"no";"cellular";22;"jul";134;1;-1;0;"unknown";"no"
33;"services";"married";"secondary";"no";3444;"yes";"no";"cellular";22;"jul";487;4;-1;0;"unknown";"no"
41;"management";"married";"tertiary";"no";9;"yes";"no";"cellular";22;"jul";82;3;-1;0;"unknown";"no"
34;"management";"married";"tertiary";"no";1790;"yes";"no";"cellular";22;"jul";681;1;-1;0;"unknown";"no"
27;"blue-collar";"married";"primary";"no";237;"yes";"no";"cellular";22;"jul";283;6;-1;0;"unknown";"no"
26;"technician";"single";"secondary";"no";-525;"yes";"yes";"cellular";22;"jul";417;1;-1;0;"unknown";"no"
27;"services";"single";"secondary";"yes";-1;"no";"no";"cellular";22;"jul";60;2;-1;0;"unknown";"no"
39;"self-employed";"married";"tertiary";"no";127;"no";"no";"cellular";22;"jul";77;1;-1;0;"unknown";"no"
37;"management";"married";"tertiary";"no";347;"yes";"no";"cellular";22;"jul";282;1;-1;0;"unknown";"no"
50;"blue-collar";"married";"secondary";"no";2013;"no";"yes";"cellular";22;"jul";226;1;-1;0;"unknown";"no"
60;"retired";"married";"secondary";"no";1339;"no";"yes";"cellular";22;"jul";137;1;-1;0;"unknown";"no"
30;"blue-collar";"married";"secondary";"no";537;"yes";"no";"cellular";22;"jul";661;2;-1;0;"unknown";"no"
57;"services";"divorced";"secondary";"no";14;"no";"yes";"cellular";22;"jul";445;2;-1;0;"unknown";"no"
32;"entrepreneur";"married";"tertiary";"no";964;"yes";"no";"cellular";22;"jul";370;2;-1;0;"unknown";"no"
26;"admin.";"single";"secondary";"no";321;"yes";"no";"cellular";22;"jul";242;7;-1;0;"unknown";"no"
34;"blue-collar";"divorced";"secondary";"no";2551;"yes";"yes";"cellular";22;"jul";1408;2;-1;0;"unknown";"no"
58;"admin.";"divorced";"secondary";"no";74;"yes";"no";"telephone";22;"jul";514;11;-1;0;"unknown";"no"
54;"management";"married";"tertiary";"no";122;"yes";"no";"cellular";22;"jul";126;3;-1;0;"unknown";"no"
51;"management";"divorced";"tertiary";"no";0;"no";"yes";"cellular";22;"jul";176;4;-1;0;"unknown";"no"
35;"technician";"single";"secondary";"no";144;"no";"no";"cellular";22;"jul";163;2;-1;0;"unknown";"no"
34;"admin.";"single";"secondary";"no";1;"yes";"no";"cellular";22;"jul";483;7;-1;0;"unknown";"no"
31;"self-employed";"married";"tertiary";"no";0;"yes";"no";"cellular";22;"jul";392;2;-1;0;"unknown";"no"
39;"admin.";"married";"secondary";"no";651;"yes";"no";"cellular";22;"jul";608;3;-1;0;"unknown";"no"
43;"services";"divorced";"secondary";"no";957;"no";"yes";"cellular";22;"jul";145;4;-1;0;"unknown";"no"
50;"housemaid";"divorced";"primary";"no";34;"yes";"no";"cellular";22;"jul";160;2;-1;0;"unknown";"no"
35;"management";"single";"tertiary";"no";219;"no";"no";"cellular";22;"jul";160;6;-1;0;"unknown";"no"
31;"blue-collar";"married";"primary";"no";-81;"yes";"no";"cellular";22;"jul";261;1;-1;0;"unknown";"no"
36;"management";"married";"tertiary";"no";348;"no";"yes";"cellular";22;"jul";307;1;-1;0;"unknown";"no"
57;"entrepreneur";"married";"unknown";"no";975;"yes";"yes";"cellular";22;"jul";236;4;-1;0;"unknown";"no"
29;"management";"single";"secondary";"no";0;"yes";"no";"cellular";22;"jul";403;7;-1;0;"unknown";"no"
34;"technician";"single";"tertiary";"no";228;"yes";"no";"cellular";22;"jul";387;4;-1;0;"unknown";"no"
29;"technician";"single";"secondary";"no";-247;"no";"yes";"cellular";22;"jul";211;1;-1;0;"unknown";"no"
28;"blue-collar";"married";"secondary";"no";751;"yes";"no";"cellular";22;"jul";598;5;-1;0;"unknown";"yes"
34;"blue-collar";"married";"primary";"no";197;"yes";"no";"cellular";22;"jul";181;1;-1;0;"unknown";"no"
53;"retired";"married";"primary";"no";3126;"yes";"no";"cellular";22;"jul";237;1;-1;0;"unknown";"no"
45;"blue-collar";"married";"secondary";"no";2926;"yes";"yes";"cellular";22;"jul";477;2;-1;0;"unknown";"no"
31;"management";"single";"tertiary";"no";4331;"yes";"no";"cellular";22;"jul";318;1;-1;0;"unknown";"no"
33;"blue-collar";"divorced";"secondary";"no";474;"no";"no";"cellular";22;"jul";400;2;-1;0;"unknown";"no"
36;"admin.";"single";"secondary";"no";-301;"no";"yes";"cellular";22;"jul";312;3;-1;0;"unknown";"no"
44;"unknown";"married";"unknown";"no";722;"yes";"no";"telephone";22;"jul";269;2;-1;0;"unknown";"no"
44;"services";"married";"primary";"no";440;"no";"yes";"telephone";22;"jul";249;21;-1;0;"unknown";"no"
59;"housemaid";"married";"primary";"no";0;"yes";"no";"cellular";22;"jul";186;2;-1;0;"unknown";"no"
26;"services";"single";"secondary";"yes";0;"no";"yes";"cellular";22;"jul";240;10;-1;0;"unknown";"no"
42;"technician";"married";"secondary";"no";33;"no";"no";"telephone";22;"jul";158;5;-1;0;"unknown";"no"
52;"housemaid";"divorced";"tertiary";"no";4306;"no";"no";"cellular";22;"jul";107;2;-1;0;"unknown";"no"
44;"blue-collar";"married";"primary";"no";318;"no";"no";"telephone";22;"jul";287;2;-1;0;"unknown";"no"
33;"blue-collar";"married";"secondary";"no";-130;"yes";"no";"cellular";22;"jul";124;2;-1;0;"unknown";"no"
50;"technician";"divorced";"secondary";"no";-556;"yes";"yes";"cellular";22;"jul";270;2;-1;0;"unknown";"no"
28;"technician";"single";"tertiary";"no";968;"no";"yes";"cellular";22;"jul";470;2;-1;0;"unknown";"no"
51;"unemployed";"married";"tertiary";"no";1634;"yes";"no";"cellular";22;"jul";168;4;-1;0;"unknown";"no"
37;"admin.";"married";"secondary";"no";2991;"yes";"no";"cellular";22;"jul";139;3;-1;0;"unknown";"no"
35;"admin.";"single";"secondary";"no";507;"yes";"no";"cellular";22;"jul";560;2;-1;0;"unknown";"yes"
40;"management";"married";"tertiary";"no";995;"yes";"no";"cellular";22;"jul";96;2;-1;0;"unknown";"no"
43;"management";"married";"tertiary";"no";409;"no";"no";"cellular";22;"jul";100;7;-1;0;"unknown";"no"
30;"blue-collar";"married";"secondary";"no";791;"yes";"yes";"cellular";22;"jul";137;2;-1;0;"unknown";"no"
29;"blue-collar";"single";"secondary";"no";0;"no";"no";"cellular";22;"jul";55;3;-1;0;"unknown";"no"
26;"services";"married";"secondary";"no";-379;"yes";"yes";"cellular";22;"jul";1237;7;-1;0;"unknown";"yes"
52;"management";"married";"secondary";"no";-588;"yes";"no";"cellular";22;"jul";81;4;-1;0;"unknown";"no"
54;"technician";"divorced";"secondary";"no";-369;"no";"no";"cellular";22;"jul";246;4;-1;0;"unknown";"no"
28;"management";"married";"secondary";"no";143;"yes";"no";"cellular";22;"jul";44;13;-1;0;"unknown";"no"
38;"admin.";"single";"secondary";"no";-327;"no";"no";"cellular";22;"jul";345;5;-1;0;"unknown";"no"
27;"management";"married";"secondary";"no";2;"yes";"no";"cellular";22;"jul";493;5;-1;0;"unknown";"no"
35;"management";"married";"tertiary";"no";-196;"yes";"no";"cellular";22;"jul";216;2;-1;0;"unknown";"no"
33;"technician";"single";"secondary";"no";920;"yes";"no";"cellular";22;"jul";187;4;-1;0;"unknown";"no"
31;"admin.";"married";"secondary";"no";84;"yes";"no";"cellular";22;"jul";580;3;-1;0;"unknown";"no"
50;"housemaid";"divorced";"primary";"no";94;"yes";"no";"cellular";22;"jul";184;4;-1;0;"unknown";"no"
26;"management";"single";"secondary";"no";-38;"no";"no";"cellular";22;"jul";443;2;-1;0;"unknown";"no"
61;"technician";"married";"secondary";"no";50;"yes";"no";"cellular";22;"jul";213;5;-1;0;"unknown";"no"
49;"admin.";"married";"secondary";"no";635;"no";"no";"telephone";22;"jul";400;8;-1;0;"unknown";"no"
26;"services";"single";"tertiary";"no";238;"yes";"no";"cellular";22;"jul";156;3;-1;0;"unknown";"no"
34;"blue-collar";"married";"primary";"no";0;"yes";"no";"cellular";22;"jul";149;2;-1;0;"unknown";"no"
56;"entrepreneur";"married";"tertiary";"no";693;"no";"no";"cellular";22;"jul";89;5;-1;0;"unknown";"no"
32;"technician";"married";"secondary";"no";476;"yes";"no";"cellular";22;"jul";503;7;-1;0;"unknown";"no"
32;"management";"married";"tertiary";"no";663;"no";"yes";"cellular";22;"jul";62;3;-1;0;"unknown";"no"
60;"blue-collar";"married";"secondary";"no";-223;"no";"yes";"cellular";22;"jul";282;2;-1;0;"unknown";"no"
43;"blue-collar";"single";"primary";"no";189;"no";"yes";"telephone";22;"jul";97;15;-1;0;"unknown";"no"
27;"blue-collar";"single";"secondary";"no";113;"no";"no";"cellular";22;"jul";39;17;-1;0;"unknown";"no"
36;"admin.";"married";"secondary";"no";286;"yes";"no";"cellular";22;"jul";167;9;-1;0;"unknown";"no"
32;"technician";"married";"secondary";"no";268;"yes";"yes";"cellular";22;"jul";102;5;-1;0;"unknown";"no"
37;"admin.";"married";"secondary";"no";1396;"yes";"no";"cellular";22;"jul";199;2;-1;0;"unknown";"no"
26;"management";"single";"tertiary";"no";97;"yes";"no";"cellular";22;"jul";233;1;-1;0;"unknown";"no"
46;"blue-collar";"married";"secondary";"no";209;"yes";"no";"cellular";22;"jul";126;4;-1;0;"unknown";"no"
59;"blue-collar";"married";"secondary";"no";786;"no";"yes";"cellular";22;"jul";44;4;-1;0;"unknown";"no"
34;"blue-collar";"single";"secondary";"no";-199;"no";"no";"cellular";22;"jul";78;10;-1;0;"unknown";"no"
59;"services";"married";"secondary";"no";292;"no";"yes";"cellular";22;"jul";246;4;-1;0;"unknown";"no"
34;"management";"single";"tertiary";"no";184;"no";"no";"cellular";22;"jul";203;4;-1;0;"unknown";"no"
25;"admin.";"married";"secondary";"no";7;"yes";"yes";"cellular";22;"jul";209;3;-1;0;"unknown";"no"
50;"admin.";"married";"secondary";"no";-779;"yes";"yes";"cellular";22;"jul";112;2;-1;0;"unknown";"no"
29;"services";"married";"secondary";"no";1432;"no";"no";"cellular";22;"jul";728;8;-1;0;"unknown";"no"
31;"management";"married";"tertiary";"no";322;"yes";"no";"cellular";22;"jul";249;3;-1;0;"unknown";"no"
31;"admin.";"married";"secondary";"no";-241;"yes";"no";"cellular";22;"jul";1287;5;-1;0;"unknown";"no"
31;"blue-collar";"married";"secondary";"no";1981;"yes";"no";"cellular";22;"jul";437;2;-1;0;"unknown";"no"
26;"blue-collar";"single";"secondary";"no";1;"yes";"no";"cellular";22;"jul";36;2;-1;0;"unknown";"no"
45;"blue-collar";"married";"secondary";"no";2071;"no";"yes";"telephone";22;"jul";1148;2;-1;0;"unknown";"no"
61;"retired";"married";"secondary";"no";479;"no";"no";"cellular";22;"jul";464;5;-1;0;"unknown";"no"
39;"blue-collar";"single";"secondary";"no";0;"no";"no";"cellular";22;"jul";864;4;-1;0;"unknown";"yes"
42;"blue-collar";"married";"secondary";"no";41;"yes";"no";"cellular";22;"jul";188;3;-1;0;"unknown";"no"
32;"technician";"married";"secondary";"no";4790;"yes";"no";"cellular";22;"jul";314;2;-1;0;"unknown";"no"
25;"admin.";"married";"unknown";"no";349;"yes";"no";"cellular";22;"jul";1037;8;-1;0;"unknown";"yes"
34;"blue-collar";"married";"secondary";"no";1650;"yes";"yes";"telephone";22;"jul";351;11;-1;0;"unknown";"no"
30;"admin.";"single";"secondary";"no";1700;"yes";"no";"cellular";22;"jul";279;3;-1;0;"unknown";"no"
43;"admin.";"single";"secondary";"no";1119;"no";"no";"telephone";22;"jul";119;2;-1;0;"unknown";"no"
41;"management";"single";"tertiary";"no";336;"yes";"no";"cellular";22;"jul";162;3;-1;0;"unknown";"no"
27;"blue-collar";"married";"primary";"no";300;"no";"yes";"cellular";22;"jul";209;2;-1;0;"unknown";"no"
46;"technician";"married";"secondary";"no";783;"yes";"no";"cellular";22;"jul";136;4;-1;0;"unknown";"no"
46;"services";"married";"secondary";"no";-119;"yes";"no";"cellular";22;"jul";151;3;-1;0;"unknown";"no"
35;"services";"divorced";"secondary";"no";543;"yes";"no";"cellular";22;"jul";624;2;-1;0;"unknown";"no"
42;"blue-collar";"married";"primary";"no";-119;"yes";"no";"cellular";22;"jul";167;3;-1;0;"unknown";"no"
48;"technician";"divorced";"tertiary";"no";113;"no";"yes";"cellular";22;"jul";38;1;-1;0;"unknown";"no"
27;"blue-collar";"single";"secondary";"no";148;"no";"no";"cellular";22;"jul";203;1;-1;0;"unknown";"no"
37;"admin.";"married";"secondary";"no";1110;"yes";"no";"telephone";22;"jul";802;11;-1;0;"unknown";"yes"
34;"blue-collar";"married";"secondary";"yes";-7;"yes";"no";"cellular";22;"jul";143;5;-1;0;"unknown";"no"
28;"services";"single";"tertiary";"no";2474;"yes";"no";"cellular";22;"jul";262;1;-1;0;"unknown";"no"
35;"management";"single";"secondary";"no";1031;"yes";"no";"cellular";22;"jul";254;1;-1;0;"unknown";"no"
58;"housemaid";"married";"primary";"no";1310;"yes";"yes";"cellular";22;"jul";1226;2;-1;0;"unknown";"no"
54;"self-employed";"married";"secondary";"no";9;"yes";"no";"cellular";22;"jul";113;2;-1;0;"unknown";"no"
26;"management";"married";"secondary";"no";288;"yes";"no";"cellular";22;"jul";714;1;-1;0;"unknown";"no"
53;"admin.";"divorced";"secondary";"no";223;"yes";"yes";"cellular";22;"jul";534;1;-1;0;"unknown";"no"
27;"management";"divorced";"tertiary";"no";148;"no";"no";"cellular";22;"jul";174;9;-1;0;"unknown";"no"
34;"blue-collar";"married";"secondary";"no";246;"yes";"no";"cellular";22;"jul";532;1;-1;0;"unknown";"no"
26;"services";"single";"secondary";"no";209;"yes";"no";"cellular";22;"jul";319;2;-1;0;"unknown";"no"
27;"services";"married";"secondary";"no";0;"yes";"no";"cellular";22;"jul";1608;13;-1;0;"unknown";"yes"
52;"technician";"married";"secondary";"no";192;"yes";"no";"cellular";23;"jul";61;2;-1;0;"unknown";"no"
48;"technician";"divorced";"secondary";"no";485;"yes";"no";"cellular";23;"jul";84;2;-1;0;"unknown";"no"
33;"housemaid";"married";"secondary";"no";0;"yes";"yes";"cellular";23;"jul";85;13;-1;0;"unknown";"no"
36;"technician";"divorced";"tertiary";"no";119;"no";"no";"cellular";23;"jul";127;8;-1;0;"unknown";"no"
25;"technician";"single";"secondary";"no";0;"yes";"no";"cellular";23;"jul";487;5;-1;0;"unknown";"no"
28;"management";"single";"tertiary";"no";466;"yes";"no";"cellular";23;"jul";170;2;-1;0;"unknown";"no"
53;"management";"married";"unknown";"no";527;"yes";"no";"cellular";23;"jul";71;3;-1;0;"unknown";"no"
45;"technician";"single";"tertiary";"no";2100;"yes";"no";"cellular";23;"jul";285;2;-1;0;"unknown";"no"
56;"technician";"married";"secondary";"no";205;"no";"yes";"cellular";23;"jul";442;2;-1;0;"unknown";"no"
50;"services";"married";"secondary";"no";2362;"yes";"yes";"cellular";23;"jul";59;4;-1;0;"unknown";"no"
30;"admin.";"single";"secondary";"no";98;"yes";"no";"cellular";23;"jul";100;5;-1;0;"unknown";"no"
32;"admin.";"married";"secondary";"no";1539;"yes";"yes";"cellular";23;"jul";218;2;-1;0;"unknown";"no"
39;"housemaid";"married";"secondary";"no";1029;"yes";"yes";"cellular";23;"jul";133;3;-1;0;"unknown";"no"
31;"blue-collar";"single";"primary";"no";302;"yes";"no";"cellular";23;"jul";40;8;-1;0;"unknown";"no"
44;"blue-collar";"married";"primary";"no";-89;"no";"yes";"cellular";23;"jul";187;4;-1;0;"unknown";"no"
29;"technician";"single";"secondary";"no";-522;"yes";"yes";"cellular";23;"jul";89;6;-1;0;"unknown";"no"
30;"management";"married";"tertiary";"no";126;"yes";"yes";"cellular";23;"jul";75;10;-1;0;"unknown";"no"
48;"retired";"married";"tertiary";"no";4;"no";"yes";"cellular";23;"jul";70;5;-1;0;"unknown";"no"
32;"blue-collar";"single";"primary";"no";354;"no";"no";"cellular";23;"jul";284;8;-1;0;"unknown";"no"
25;"management";"married";"secondary";"no";2228;"yes";"no";"cellular";23;"jul";754;1;-1;0;"unknown";"yes"
42;"management";"married";"tertiary";"no";176;"yes";"no";"cellular";23;"jul";123;1;-1;0;"unknown";"no"
57;"technician";"married";"secondary";"no";1741;"no";"no";"cellular";23;"jul";364;2;-1;0;"unknown";"no"
49;"services";"married";"secondary";"no";702;"no";"yes";"cellular";23;"jul";194;1;-1;0;"unknown";"no"
50;"services";"single";"secondary";"no";294;"no";"no";"cellular";23;"jul";73;1;-1;0;"unknown";"no"
29;"technician";"single";"tertiary";"no";48;"yes";"no";"cellular";23;"jul";164;1;-1;0;"unknown";"no"
45;"admin.";"married";"secondary";"no";295;"yes";"no";"cellular";23;"jul";92;1;-1;0;"unknown";"no"
49;"unemployed";"divorced";"secondary";"no";-214;"yes";"no";"cellular";23;"jul";73;1;-1;0;"unknown";"no"
46;"blue-collar";"married";"secondary";"no";0;"yes";"no";"cellular";23;"jul";122;1;-1;0;"unknown";"no"
27;"services";"married";"secondary";"no";2526;"yes";"no";"cellular";23;"jul";500;3;-1;0;"unknown";"no"
46;"management";"married";"tertiary";"no";99;"yes";"no";"cellular";23;"jul";569;1;-1;0;"unknown";"no"
40;"services";"divorced";"secondary";"no";-81;"no";"yes";"cellular";23;"jul";186;1;-1;0;"unknown";"no"
51;"services";"married";"secondary";"no";-709;"yes";"yes";"telephone";23;"jul";38;1;-1;0;"unknown";"no"
50;"blue-collar";"married";"primary";"no";0;"yes";"no";"cellular";23;"jul";137;1;-1;0;"unknown";"no"
37;"management";"married";"tertiary";"no";1066;"yes";"no";"cellular";23;"jul";181;1;-1;0;"unknown";"no"
