"age";"job";"marital";"education";"default";"balance";"housing";"loan";"contact";"day";"month";"duration";"campaign";"pdays";"previous";"poutcome";"y"
39;"admin.";"married";"secondary";"no";456;"yes";"no";"cellular";17;"apr";193;3;-1;0;"unknown";"no"
38;"admin.";"married";"secondary";"no";0;"yes";"yes";"cellular";17;"apr";547;2;-1;0;"unknown";"yes"
33;"blue-collar";"single";"secondary";"no";476;"yes";"yes";"cellular";17;"apr";544;3;333;2;"failure";"no"
41;"technician";"married";"secondary";"no";4004;"no";"no";"cellular";17;"apr";314;2;-1;0;"unknown";"yes"
31;"technician";"single";"secondary";"no";1970;"no";"no";"telephone";17;"apr";284;3;-1;0;"unknown";"no"
46;"technician";"married";"secondary";"no";6993;"yes";"no";"cellular";17;"apr";326;3;148;1;"success";"no"
37;"admin.";"married";"secondary";"no";6127;"yes";"no";"cellular";17;"apr";1038;2;-1;0;"unknown";"no"
36;"admin.";"divorced";"primary";"no";1127;"yes";"no";"cellular";17;"apr";625;3;-1;0;"unknown";"no"
37;"self-employed";"single";"primary";"no";235;"yes";"no";"cellular";17;"apr";191;4;323;9;"failure";"no"
32;"technician";"married";"secondary";"no";94;"yes";"no";"cellular";17;"apr";1013;2;-1;0;"unknown";"no"
49;"technician";"married";"unknown";"no";1359;"no";"no";"cellular";17;"apr";119;3;-1;0;"unknown";"no"
58;"retired";"married";"primary";"no";1351;"yes";"no";"telephone";17;"apr";392;3;-1;0;"unknown";"no"
34;"services";"married";"secondary";"no";241;"yes";"no";"cellular";17;"apr";1364;2;147;1;"other";"no"
46;"services";"married";"secondary";"no";9077;"yes";"no";"cellular";17;"apr";427;2;337;1;"failure";"no"
30;"admin.";"single";"secondary";"no";613;"yes";"no";"cellular";17;"apr";180;2;302;1;"failure";"no"
59;"management";"married";"tertiary";"no";82;"yes";"no";"cellular";17;"apr";324;4;-1;0;"unknown";"no"
40;"blue-collar";"married";"primary";"no";106;"yes";"no";"cellular";17;"apr";200;2;-1;0;"unknown";"no"
31;"technician";"single";"secondary";"no";538;"yes";"no";"cellular";17;"apr";660;3;-1;0;"unknown";"no"
33;"blue-collar";"married";"primary";"no";-3;"yes";"no";"telephone";17;"apr";114;2;-1;0;"unknown";"no"
38;"blue-collar";"single";"secondary";"no";13156;"yes";"no";"cellular";17;"apr";291;4;331;1;"failure";"no"
37;"blue-collar";"single";"secondary";"no";1127;"yes";"no";"cellular";17;"apr";72;2;281;1;"failure";"no"
32;"services";"single";"secondary";"no";49;"yes";"no";"cellular";17;"apr";184;4;-1;0;"unknown";"no"
38;"management";"single";"tertiary";"no";667;"yes";"no";"cellular";17;"apr";479;2;-1;0;"unknown";"no"
56;"technician";"married";"secondary";"no";378;"yes";"yes";"cellular";20;"apr";12;2;-1;0;"unknown";"no"
37;"housemaid";"married";"primary";"no";94;"yes";"no";"cellular";20;"apr";114;2;-1;0;"unknown";"no"
44;"management";"divorced";"tertiary";"no";213;"yes";"no";"cellular";20;"apr";65;2;-1;0;"unknown";"no"
38;"admin.";"married";"primary";"no";3913;"yes";"no";"cellular";20;"apr";196;2;315;2;"failure";"no"
32;"management";"single";"tertiary";"no";656;"yes";"yes";"cellular";20;"apr";148;2;-1;0;"unknown";"no"
26;"technician";"single";"secondary";"no";181;"no";"no";"cellular";20;"apr";158;2;-1;0;"unknown";"yes"
24;"blue-collar";"single";"secondary";"no";-424;"yes";"no";"cellular";20;"apr";10;6;-1;0;"unknown";"no"
21;"blue-collar";"single";"secondary";"no";1385;"yes";"no";"cellular";20;"apr";12;5;-1;0;"unknown";"no"
36;"blue-collar";"married";"secondary";"no";1589;"yes";"no";"cellular";20;"apr";345;2;341;6;"other";"no"
32;"admin.";"married";"secondary";"no";413;"yes";"no";"cellular";20;"apr";95;3;341;2;"failure";"no"
35;"self-employed";"single";"tertiary";"no";329;"yes";"no";"cellular";20;"apr";19;7;-1;0;"unknown";"no"
30;"management";"single";"tertiary";"no";638;"yes";"no";"cellular";20;"apr";483;2;291;6;"other";"no"
28;"blue-collar";"married";"secondary";"no";1843;"yes";"no";"cellular";20;"apr";415;2;-1;0;"unknown";"no"
37;"blue-collar";"married";"secondary";"no";16727;"yes";"no";"cellular";20;"apr";152;2;-1;0;"unknown";"no"
50;"admin.";"married";"secondary";"no";663;"yes";"no";"cellular";20;"apr";630;3;-1;0;"unknown";"no"
22;"student";"single";"secondary";"no";3982;"no";"no";"cellular";20;"apr";206;1;-1;0;"unknown";"yes"
45;"blue-collar";"married";"secondary";"no";-258;"yes";"no";"telephone";20;"apr";384;5;-1;0;"unknown";"no"
33;"blue-collar";"married";"secondary";"no";1722;"yes";"no";"cellular";20;"apr";7;7;-1;0;"unknown";"no"
39;"management";"single";"tertiary";"no";1340;"yes";"no";"cellular";20;"apr";287;3;-1;0;"unknown";"no"
50;"blue-collar";"married";"primary";"no";4121;"yes";"yes";"cellular";20;"apr";184;2;151;1;"failure";"no"
32;"services";"single";"secondary";"no";659;"yes";"no";"cellular";20;"apr";12;6;-1;0;"unknown";"no"
52;"technician";"married";"secondary";"no";386;"no";"no";"cellular";20;"apr";438;1;-1;0;"unknown";"yes"
40;"technician";"married";"primary";"no";284;"yes";"no";"cellular";20;"apr";1332;2;-1;0;"unknown";"yes"
42;"blue-collar";"married";"unknown";"no";732;"yes";"no";"telephone";20;"apr";33;1;339;1;"failure";"no"
32;"admin.";"married";"secondary";"no";20011;"no";"no";"cellular";20;"apr";234;1;-1;0;"unknown";"no"
28;"blue-collar";"married";"secondary";"no";1021;"yes";"no";"cellular";20;"apr";774;2;326;1;"other";"no"
30;"management";"single";"secondary";"no";161;"yes";"no";"cellular";20;"apr";397;3;-1;0;"unknown";"no"
43;"services";"married";"secondary";"no";1625;"yes";"no";"cellular";20;"apr";390;1;-1;0;"unknown";"no"
46;"technician";"married";"secondary";"no";0;"no";"no";"telephone";20;"apr";173;2;-1;0;"unknown";"no"
37;"blue-collar";"married";"secondary";"no";2697;"yes";"no";"cellular";20;"apr";430;1;-1;0;"unknown";"no"
50;"entrepreneur";"married";"primary";"no";431;"yes";"no";"cellular";20;"apr";12;5;-1;0;"unknown";"no"
32;"management";"married";"tertiary";"no";101;"yes";"yes";"cellular";20;"apr";383;1;-1;0;"unknown";"no"
32;"blue-collar";"married";"secondary";"no";112;"yes";"no";"cellular";20;"apr";311;1;321;1;"other";"no"
35;"blue-collar";"married";"primary";"no";1347;"yes";"yes";"cellular";20;"apr";360;1;-1;0;"unknown";"no"
37;"blue-collar";"married";"secondary";"no";903;"yes";"no";"cellular";20;"apr";124;1;-1;0;"unknown";"no"
32;"entrepreneur";"married";"secondary";"no";-242;"yes";"no";"cellular";20;"apr";1202;3;-1;0;"unknown";"yes"
30;"services";"single";"unknown";"no";138;"yes";"no";"cellular";20;"apr";187;1;-1;0;"unknown";"no"
49;"technician";"married";"secondary";"no";-147;"yes";"no";"cellular";20;"apr";390;1;-1;0;"unknown";"no"
42;"blue-collar";"married";"primary";"no";1156;"yes";"no";"telephone";20;"apr";37;1;-1;0;"unknown";"no"
36;"admin.";"single";"secondary";"no";733;"yes";"no";"cellular";20;"apr";176;1;322;2;"other";"no"
32;"blue-collar";"married";"secondary";"no";17332;"yes";"yes";"cellular";20;"apr";165;1;-1;0;"unknown";"no"
31;"blue-collar";"married";"secondary";"no";2289;"yes";"yes";"cellular";20;"apr";79;1;151;1;"failure";"no"
31;"blue-collar";"single";"primary";"no";2488;"yes";"no";"cellular";20;"apr";14;1;-1;0;"unknown";"no"
38;"services";"married";"secondary";"no";0;"yes";"no";"cellular";20;"apr";506;2;-1;0;"unknown";"no"
34;"blue-collar";"married";"secondary";"no";2076;"yes";"no";"cellular";20;"apr";257;1;-1;0;"unknown";"no"
36;"management";"married";"tertiary";"no";535;"no";"no";"cellular";20;"apr";150;2;-1;0;"unknown";"yes"
32;"services";"single";"secondary";"no";808;"yes";"no";"cellular";20;"apr";322;1;-1;0;"unknown";"no"
31;"management";"divorced";"tertiary";"no";1742;"yes";"no";"cellular";20;"apr";156;1;-1;0;"unknown";"no"
29;"blue-collar";"married";"secondary";"no";1238;"yes";"no";"cellular";20;"apr";478;1;341;1;"failure";"no"
41;"blue-collar";"married";"secondary";"no";563;"yes";"no";"cellular";20;"apr";142;12;348;1;"failure";"no"
28;"technician";"married";"secondary";"no";1086;"yes";"no";"cellular";20;"apr";1112;3;-1;0;"unknown";"yes"
42;"blue-collar";"married";"secondary";"no";165;"no";"no";"telephone";20;"apr";169;1;-1;0;"unknown";"no"
32;"blue-collar";"single";"secondary";"no";395;"yes";"yes";"cellular";20;"apr";339;1;-1;0;"unknown";"no"
52;"technician";"married";"tertiary";"no";646;"yes";"no";"cellular";20;"apr";220;1;-1;0;"unknown";"no"
34;"admin.";"married";"secondary";"no";-314;"yes";"yes";"cellular";20;"apr";374;3;307;3;"other";"no"
33;"technician";"married";"secondary";"no";359;"yes";"no";"cellular";20;"apr";210;1;242;1;"other";"no"
34;"blue-collar";"single";"secondary";"no";0;"yes";"no";"cellular";20;"apr";525;1;-1;0;"unknown";"no"
32;"blue-collar";"single";"secondary";"no";3044;"yes";"no";"cellular";20;"apr";533;1;-1;0;"unknown";"no"
39;"technician";"married";"secondary";"no";834;"yes";"yes";"cellular";20;"apr";390;1;-1;0;"unknown";"no"
61;"management";"single";"tertiary";"no";2;"no";"no";"cellular";20;"apr";122;3;-1;0;"unknown";"no"
22;"student";"single";"secondary";"no";466;"yes";"no";"cellular";20;"apr";269;1;-1;0;"unknown";"no"
37;"blue-collar";"married";"primary";"no";287;"yes";"no";"telephone";20;"apr";73;3;325;3;"failure";"no"
37;"blue-collar";"married";"primary";"no";15;"yes";"yes";"cellular";20;"apr";136;3;-1;0;"unknown";"no"
56;"technician";"married";"secondary";"no";0;"yes";"no";"cellular";20;"apr";249;1;-1;0;"unknown";"no"
32;"technician";"married";"secondary";"no";286;"no";"no";"cellular";20;"apr";60;1;343;4;"failure";"no"
31;"technician";"single";"secondary";"no";1222;"yes";"no";"cellular";20;"apr";186;3;-1;0;"unknown";"no"
45;"blue-collar";"married";"primary";"no";658;"yes";"no";"telephone";20;"apr";406;3;270;2;"failure";"no"
36;"blue-collar";"married";"primary";"no";345;"yes";"no";"cellular";20;"apr";223;1;-1;0;"unknown";"no"
32;"services";"married";"secondary";"no";197;"yes";"no";"cellular";20;"apr";421;4;-1;0;"unknown";"no"
28;"management";"single";"secondary";"no";2840;"no";"no";"cellular";20;"apr";227;5;-1;0;"unknown";"yes"
47;"management";"married";"primary";"no";1122;"yes";"no";"cellular";20;"apr";222;5;-1;0;"unknown";"no"
35;"management";"married";"tertiary";"no";43;"yes";"no";"cellular";20;"apr";860;1;-1;0;"unknown";"yes"
57;"admin.";"married";"primary";"no";202;"yes";"no";"cellular";20;"apr";207;1;346;2;"failure";"no"
33;"blue-collar";"married";"primary";"no";217;"yes";"no";"cellular";20;"apr";198;1;339;3;"failure";"no"
32;"admin.";"single";"secondary";"no";-45;"yes";"no";"cellular";20;"apr";68;1;325;2;"other";"no"
43;"technician";"married";"primary";"no";2586;"yes";"no";"cellular";20;"apr";354;1;-1;0;"unknown";"no"
35;"management";"married";"tertiary";"no";1473;"yes";"no";"cellular";20;"apr";17;6;322;4;"other";"no"
40;"blue-collar";"married";"primary";"no";2364;"yes";"no";"cellular";20;"apr";62;4;-1;0;"unknown";"no"
56;"unemployed";"divorced";"secondary";"no";283;"yes";"yes";"cellular";20;"apr";89;3;341;2;"failure";"no"
57;"technician";"married";"tertiary";"no";3082;"yes";"yes";"cellular";20;"apr";267;2;294;3;"failure";"no"
46;"blue-collar";"married";"primary";"no";292;"yes";"no";"cellular";20;"apr";386;2;234;4;"failure";"no"
56;"services";"single";"secondary";"no";699;"yes";"no";"cellular";20;"apr";193;1;-1;0;"unknown";"no"
58;"retired";"married";"primary";"no";745;"yes";"no";"cellular";20;"apr";23;1;-1;0;"unknown";"no"
46;"blue-collar";"divorced";"secondary";"no";168;"yes";"no";"cellular";20;"apr";255;1;336;4;"other";"no"
40;"blue-collar";"single";"secondary";"no";169;"yes";"no";"cellular";20;"apr";214;1;346;1;"failure";"no"
36;"management";"married";"tertiary";"no";928;"yes";"no";"cellular";20;"apr";239;1;-1;0;"unknown";"no"
30;"technician";"single";"secondary";"no";513;"yes";"no";"cellular";20;"apr";241;1;-1;0;"unknown";"no"
46;"management";"married";"primary";"no";3229;"yes";"no";"cellular";20;"apr";1550;1;-1;0;"unknown";"yes"
34;"management";"single";"tertiary";"no";8038;"yes";"no";"cellular";20;"apr";29;3;152;1;"failure";"no"
52;"services";"divorced";"secondary";"no";1430;"yes";"no";"telephone";20;"apr";121;4;-1;0;"unknown";"no"
31;"blue-collar";"single";"primary";"no";71;"yes";"no";"cellular";20;"apr";185;3;336;6;"failure";"no"
29;"admin.";"married";"secondary";"no";1489;"yes";"no";"cellular";20;"apr";399;1;-1;0;"unknown";"no"
41;"blue-collar";"married";"secondary";"no";1334;"yes";"no";"cellular";20;"apr";234;5;-1;0;"unknown";"no"
35;"technician";"married";"secondary";"no";8;"yes";"yes";"cellular";20;"apr";19;6;-1;0;"unknown";"no"
34;"management";"single";"tertiary";"no";5452;"no";"no";"cellular";20;"apr";96;1;245;5;"other";"no"
43;"admin.";"married";"secondary";"no";101;"yes";"no";"cellular";20;"apr";131;2;349;3;"failure";"no"
50;"blue-collar";"married";"primary";"no";3304;"yes";"no";"cellular";20;"apr";218;1;-1;0;"unknown";"no"
34;"management";"single";"tertiary";"no";556;"yes";"no";"cellular";20;"apr";143;2;-1;0;"unknown";"no"
30;"services";"married";"secondary";"no";4867;"yes";"yes";"telephone";20;"apr";8;6;306;3;"other";"no"
31;"admin.";"single";"secondary";"no";483;"yes";"yes";"cellular";20;"apr";159;2;-1;0;"unknown";"no"
33;"admin.";"married";"secondary";"no";6;"yes";"no";"cellular";20;"apr";386;1;349;3;"other";"no"
30;"unemployed";"single";"secondary";"no";8304;"no";"no";"cellular";20;"apr";245;1;-1;0;"unknown";"no"
36;"blue-collar";"married";"secondary";"no";6699;"yes";"no";"cellular";20;"apr";201;3;-1;0;"unknown";"no"
34;"entrepreneur";"married";"secondary";"yes";-538;"yes";"no";"cellular";20;"apr";428;1;-1;0;"unknown";"no"
43;"admin.";"married";"secondary";"no";1220;"yes";"no";"cellular";20;"apr";349;2;339;1;"other";"no"
27;"student";"single";"secondary";"no";2784;"yes";"no";"telephone";20;"apr";153;1;328;1;"failure";"no"
28;"unemployed";"married";"secondary";"no";1;"no";"no";"cellular";20;"apr";128;1;-1;0;"unknown";"no"
53;"admin.";"married";"secondary";"no";225;"yes";"no";"cellular";20;"apr";304;1;340;1;"failure";"no"
37;"management";"married";"tertiary";"no";17335;"no";"no";"cellular";20;"apr";108;1;-1;0;"unknown";"no"
30;"management";"married";"tertiary";"no";860;"yes";"no";"cellular";20;"apr";185;1;-1;0;"unknown";"no"
34;"blue-collar";"single";"secondary";"no";550;"yes";"no";"cellular";20;"apr";90;3;346;1;"failure";"no"
33;"blue-collar";"married";"secondary";"no";2502;"yes";"no";"cellular";20;"apr";285;1;270;1;"failure";"no"
36;"blue-collar";"married";"secondary";"no";349;"yes";"no";"cellular";20;"apr";365;1;-1;0;"unknown";"no"
28;"technician";"single";"secondary";"no";335;"yes";"no";"cellular";20;"apr";122;3;-1;0;"unknown";"no"
56;"admin.";"married";"secondary";"no";382;"no";"no";"cellular";20;"apr";275;1;-1;0;"unknown";"no"
34;"management";"single";"tertiary";"no";-362;"yes";"yes";"cellular";20;"apr";7;6;-1;0;"unknown";"no"
35;"technician";"single";"tertiary";"no";1924;"yes";"no";"cellular";20;"apr";285;1;-1;0;"unknown";"no"
31;"blue-collar";"married";"secondary";"no";1664;"yes";"no";"cellular";20;"apr";158;1;182;1;"success";"no"
51;"entrepreneur";"divorced";"tertiary";"no";4;"yes";"yes";"cellular";20;"apr";74;5;-1;0;"unknown";"no"
43;"unemployed";"married";"secondary";"no";948;"yes";"no";"cellular";20;"apr";199;6;-1;0;"unknown";"no"
33;"housemaid";"married";"primary";"no";4136;"yes";"no";"cellular";20;"apr";178;5;-1;0;"unknown";"no"
35;"blue-collar";"married";"secondary";"no";365;"yes";"yes";"cellular";20;"apr";63;2;-1;0;"unknown";"no"
41;"blue-collar";"married";"primary";"no";951;"yes";"no";"cellular";20;"apr";23;4;-1;0;"unknown";"no"
51;"blue-collar";"married";"primary";"no";14;"yes";"yes";"cellular";20;"apr";233;2;329;1;"failure";"no"
48;"blue-collar";"married";"primary";"no";346;"yes";"no";"cellular";20;"apr";188;1;-1;0;"unknown";"no"
57;"retired";"married";"primary";"no";-384;"yes";"yes";"telephone";20;"apr";534;1;-1;0;"unknown";"no"
29;"blue-collar";"single";"secondary";"no";262;"yes";"no";"cellular";20;"apr";130;2;-1;0;"unknown";"no"
32;"blue-collar";"married";"primary";"no";474;"yes";"no";"cellular";20;"apr";198;1;-1;0;"unknown";"no"
33;"technician";"married";"secondary";"no";0;"yes";"no";"cellular";20;"apr";210;2;-1;0;"unknown";"no"
33;"technician";"single";"secondary";"no";235;"yes";"no";"cellular";20;"apr";352;1;-1;0;"unknown";"no"
50;"unknown";"married";"primary";"no";341;"yes";"yes";"cellular";20;"apr";670;4;340;2;"success";"yes"
38;"services";"married";"secondary";"no";797;"yes";"no";"cellular";20;"apr";62;4;-1;0;"unknown";"no"
25;"blue-collar";"single";"unknown";"no";586;"yes";"no";"cellular";20;"apr";712;1;-1;0;"unknown";"no"
30;"admin.";"single";"secondary";"no";1473;"yes";"no";"cellular";20;"apr";401;1;-1;0;"unknown";"no"
37;"admin.";"single";"secondary";"no";515;"yes";"no";"cellular";20;"apr";59;1;-1;0;"unknown";"no"
50;"entrepreneur";"married";"tertiary";"no";221;"yes";"no";"cellular";20;"apr";319;2;340;1;"failure";"no"
34;"blue-collar";"married";"primary";"no";1217;"yes";"no";"cellular";20;"apr";142;2;328;3;"failure";"no"
29;"admin.";"single";"secondary";"no";127;"yes";"yes";"cellular";20;"apr";314;1;-1;0;"unknown";"no"
35;"management";"single";"tertiary";"no";1422;"yes";"yes";"cellular";20;"apr";28;7;272;3;"other";"no"
54;"housemaid";"divorced";"primary";"no";502;"yes";"no";"cellular";20;"apr";317;1;-1;0;"unknown";"no"
44;"blue-collar";"single";"secondary";"no";0;"no";"no";"cellular";20;"apr";133;1;-1;0;"unknown";"yes"
43;"services";"divorced";"secondary";"no";266;"yes";"yes";"cellular";20;"apr";79;1;152;1;"failure";"no"
61;"management";"married";"tertiary";"no";267;"no";"no";"cellular";20;"apr";190;1;-1;0;"unknown";"yes"
24;"blue-collar";"married";"secondary";"no";1222;"yes";"no";"cellular";20;"apr";369;1;-1;0;"unknown";"no"
34;"admin.";"single";"secondary";"no";663;"yes";"no";"cellular";20;"apr";111;1;-1;0;"unknown";"no"
32;"blue-collar";"married";"secondary";"no";1281;"yes";"no";"cellular";20;"apr";222;1;-1;0;"unknown";"no"
35;"technician";"single";"tertiary";"no";122;"no";"no";"cellular";20;"apr";49;5;328;5;"failure";"no"
28;"management";"single";"tertiary";"no";145;"yes";"no";"cellular";20;"apr";277;1;-1;0;"unknown";"no"
36;"blue-collar";"married";"secondary";"no";-53;"yes";"no";"cellular";20;"apr";9;5;322;8;"other";"no"
23;"technician";"married";"secondary";"no";4;"yes";"no";"cellular";20;"apr";698;1;-1;0;"unknown";"no"
28;"self-employed";"single";"tertiary";"no";222;"yes";"no";"cellular";20;"apr";13;5;-1;0;"unknown";"no"
24;"technician";"single";"secondary";"no";393;"yes";"yes";"cellular";20;"apr";714;1;-1;0;"unknown";"no"
45;"management";"married";"tertiary";"no";-114;"yes";"no";"cellular";20;"apr";257;1;-1;0;"unknown";"no"
42;"management";"married";"tertiary";"no";72;"yes";"no";"cellular";20;"apr";124;2;348;3;"failure";"no"
33;"blue-collar";"married";"secondary";"no";1454;"yes";"no";"cellular";20;"apr";322;2;-1;0;"unknown";"no"
29;"technician";"single";"tertiary";"no";68;"yes";"no";"cellular";20;"apr";658;1;-1;0;"unknown";"no"
36;"entrepreneur";"married";"secondary";"no";13;"yes";"no";"cellular";20;"apr";98;3;-1;0;"unknown";"no"
53;"management";"married";"tertiary";"no";696;"yes";"no";"cellular";20;"apr";12;6;-1;0;"unknown";"no"
33;"blue-collar";"single";"primary";"no";910;"yes";"no";"cellular";20;"apr";42;1;-1;0;"unknown";"no"
49;"services";"married";"secondary";"no";1345;"yes";"no";"cellular";20;"apr";254;1;-1;0;"unknown";"no"
35;"blue-collar";"married";"secondary";"no";0;"yes";"yes";"cellular";20;"apr";123;3;-1;0;"unknown";"no"
42;"blue-collar";"married";"tertiary";"no";1993;"yes";"no";"cellular";20;"apr";97;2;-1;0;"unknown";"no"
33;"blue-collar";"married";"primary";"no";2861;"yes";"no";"cellular";20;"apr";128;3;-1;0;"unknown";"no"
37;"admin.";"married";"secondary";"no";756;"yes";"no";"cellular";20;"apr";207;2;-1;0;"unknown";"no"
29;"blue-collar";"divorced";"secondary";"no";-19;"yes";"no";"cellular";20;"apr";712;4;-1;0;"unknown";"yes"
45;"technician";"married";"secondary";"no";497;"yes";"no";"cellular";20;"apr";72;1;321;2;"failure";"no"
31;"management";"single";"tertiary";"no";635;"yes";"no";"cellular";20;"apr";37;1;320;2;"failure";"no"
48;"management";"married";"tertiary";"no";161;"yes";"no";"cellular";20;"apr";207;1;-1;0;"unknown";"no"
35;"blue-collar";"married";"secondary";"no";360;"yes";"no";"telephone";20;"apr";24;1;152;3;"failure";"no"
35;"admin.";"married";"secondary";"no";0;"yes";"no";"cellular";20;"apr";18;5;-1;0;"unknown";"no"
30;"management";"single";"tertiary";"no";63;"yes";"no";"cellular";20;"apr";260;1;320;1;"other";"no"
35;"admin.";"married";"secondary";"no";1345;"yes";"no";"cellular";20;"apr";163;1;271;1;"failure";"no"
51;"self-employed";"married";"secondary";"no";383;"yes";"no";"cellular";20;"apr";164;1;-1;0;"unknown";"no"
38;"blue-collar";"married";"secondary";"no";530;"yes";"no";"cellular";20;"apr";59;3;-1;0;"unknown";"no"
39;"blue-collar";"married";"secondary";"no";2299;"yes";"no";"cellular";20;"apr";450;1;271;1;"failure";"no"
36;"technician";"single";"secondary";"no";94;"yes";"no";"cellular";20;"apr";274;1;-1;0;"unknown";"no"
48;"services";"married";"primary";"no";0;"yes";"no";"cellular";20;"apr";90;2;259;1;"failure";"no"
61;"retired";"married";"secondary";"no";243;"no";"no";"cellular";20;"apr";194;1;-1;0;"unknown";"yes"
35;"admin.";"divorced";"tertiary";"no";262;"yes";"no";"cellular";20;"apr";690;2;335;4;"other";"no"
36;"management";"married";"tertiary";"no";139;"yes";"no";"cellular";20;"apr";79;1;-1;0;"unknown";"no"
33;"blue-collar";"single";"secondary";"no";15341;"no";"no";"cellular";20;"apr";335;1;334;3;"failure";"no"
31;"blue-collar";"single";"secondary";"no";88;"yes";"no";"cellular";20;"apr";21;5;-1;0;"unknown";"no"
